id,title,channel_short_name,viewCount,performative_labor_llm,emotional_bait_llm,narrative_conflict_llm,challenge_format_llm,commercial_content_llm,privacy_violation_llm,video_id,performative_labor_vision,emotional_bait_vision,narrative_conflict_vision,challenge_format_vision,commercial_content_vision,privacy_violation_vision,overall_exploitative
rpGlSk0mBM4,"""ARE YOU CHEATING ON ME?!"" ACTING CRAZY PRANK!",thebramfam,125763,1,1,1,0,0,0,rpGlSk0mBM4,1.0,0.9,1.0,0.0,0.0,0.0,0.9
XhSCkb9YimU,I Absolutely REFUSE to Take My Husbands Last Name! Here's Why...,thebramfam,61760,0,0,0,0,0,0,XhSCkb9YimU,0.0,0.2,0.3,0.0,0.1,0.0,0.0
8oEm-2azViQ,I need to clear my name... (Luis explains why he made toxic decisions),thebramfam,232938,0,0,0,0,0,0,8oEm-2azViQ,0.0,0.3,0.7,0.0,0.0,0.0,0.1
mZX74DoCGXU,Donating 100 THINGS CHALLENGE! *THEY WEREN'T HAPPY*,thebramfam,45060,1,1,0,1,0,0,mZX74DoCGXU,0.9,0.9,0.7,0.9,0.3,0.0,0.8
2GFYTMamm2s,SPENDING THE ENTIRE DAY AT UNIVERSAL STUDIOS IN JAPAN!!! (& EVERYTHING WE ATE),thebramfam,92511,0,0,0,0,0,0,2GFYTMamm2s,0.2,0.3,0.0,0.0,0.1,0.0,0.1
hbqie7xxxKw,Pregnancy Journey & Resolving Issues with my Husbands Mom - Ep 3,thebramfam,776493,0,0,0,0,0,0,hbqie7xxxKw,0.2,0.3,0.6,0.0,0.1,0.4,0.3
W4ncdF_7lYk,I'm not proud of what I've done...(eye opening phone call),thebramfam,71057,0,1,0,0,0,0,W4ncdF_7lYk,0.2,0.3,0.4,0.0,0.0,0.0,0.1
9a4tMfgicjM,Target Shopping Haul For Our New House! *Shop with Me*,thedashleys,62670,0,0,0,0,0,0,9a4tMfgicjM,0.2,0.1,0.0,0.0,0.6,0.0,0.2
U_0KOEfESi8,OPENING FAN MAIL FOR THE LAST TIME,thedashleys,44960,0,0,0,0,0,0,U_0KOEfESi8,0.7,0.6,0.0,0.0,0.3,0.1,0.5
UPXML0Eq3pU,Stay-At- Home Dad and 3 Year Old Play the Sweetest Game Every Morning ☀️,thedashleys,31163,0,0,0,0,0,0,UPXML0Eq3pU,0.2,0.1,0.0,0.0,0.0,0.1,0.1
U2gLeZ1OMNI,Mom Had No Idea We Were Surprising Her With This...**Surprising Ashley**,thedashleys,61368,0,1,0,0,0,0,U2gLeZ1OMNI,0.6,0.3,0.0,0.0,0.7,0.0,0.4
RE50-7pRm8g,MY BABY STARTED TALKING + Story Time...,thedashleys,32569,0,0,0,0,0,0,RE50-7pRm8g,0.2,0.6,0.0,0.0,0.3,0.1,0.3
0n4O2IkyQu0,Mom's Dream Came True! *Triplets lol*,thedashleys,36811,0,0,0,0,0,0,0n4O2IkyQu0,0.6,0.3,0.0,0.0,0.4,0.0,0.4
i1YbEzaov14,BABY Meets BABY ANIMALS For the First Time!,thedashleys,26441,0,0,0,0,0,0,i1YbEzaov14,0.2,0.1,0.0,0.0,0.0,0.0,0.1
LONp4Kc-cyc,We Took A Family Road Trip to the Beach! *Dad's Birthday Surprise*,thedashleys,28039,0,0,0,0,0,0,LONp4Kc-cyc,0.1,0.2,0.0,0.0,0.3,0.0,0.1
EXHkxR-KUqY,I Hired A Professional Stylist To Go Through My Closet! 🤯,thedashleys,33454,0,0,0,0,0,0,EXHkxR-KUqY,0.7,0.6,0.3,0.0,0.2,0.0,0.3
ZAVhUqFbjhk,And The Puppy's Name Is...,thedashleys,121307,0,0,0,0,0,0,ZAVhUqFbjhk,0.1,0.2,0.0,0.0,0.0,0.0,0.0
TZjLLUEpV8Y,The Best Surprise For My Mom!!!,thedashleys,48052,0,1,0,0,0,0,TZjLLUEpV8Y,0.0,0.2,0.0,0.0,0.0,0.0,0.0
7N4WyGyEObY,Packing Everything For A Last Minute Vacation,thedashleys,31659,0,0,0,0,0,0,7N4WyGyEObY,0.1,0.2,0.0,0.0,0.3,0.0,0.1
4mYsdOvKqjo,Sick Sister 😢 + Baby Violet's New Tricks,thedashleys,35652,0,1,0,0,0,0,4mYsdOvKqjo,0.1,0.3,0.2,0.0,0.6,0.2,0.3
ubx3D8EtnqU,James Goes On Her First Date!! **Guess With Who**,thedashleys,30681,0,0,0,0,0,0,ubx3D8EtnqU,0.7,0.6,0.3,0.0,0.2,0.1,0.5
lqjbi7qt_tw,My pregnant wish came true...and I kinda hated it,thedashleys,37280,0,0,0,0,0,0,lqjbi7qt_tw,0.1,0.3,0.2,0.0,0.2,0.1,0.2
1IMd2aZ2YWw,RV TOUR // Family of 4 Living in a 5th Wheel! (349M 2021 Grand Design Momentum Toy Hauler),thedashleys,61602,0,0,0,0,0,0,1IMd2aZ2YWw,0.1,0.3,0.0,0.0,0.2,0.0,0.1
AdFxzIdSZek,Father's Day Was Great Until I Broke My Tooth 🥳😬,thedashleys,31912,0,0,0,0,0,0,AdFxzIdSZek,0.2,0.3,0.2,0.0,0.1,0.0,0.1
8D92xgHVlhA,He Proposed In My Kindergarten Classroom *Surprise Proposal Story*,thedashleys,24574,0,0,0,0,0,0,8D92xgHVlhA,0.7,0.3,0.0,0.0,0.2,0.4,0.5
RnWetfNmR2Q,Surprising Our Kids with A New Backyard Pet!!!,thedashleys,47546,0,0,0,0,0,0,RnWetfNmR2Q,0.7,0.6,0.2,0.0,0.0,0.0,0.4
jkHs1oQ3_qI,SHE WAS NOT READY FOR THIS!,thedashleys,32113,0,1,0,0,0,0,jkHs1oQ3_qI,0.1,0.7,0.1,0.0,0.0,0.0,0.1
xIFtlTq7YCY,Baby Reacts to New Found Fame - Daily Routine and A New Surprise,thedashleys,33171,0,0,0,0,0,0,xIFtlTq7YCY,0.3,0.4,0.0,0.0,0.0,0.1,0.2
ZEBo0tIdpS0,Opening Packages From Strangers 2022!! 📦,thedashleys,35181,0,0,0,0,0,0,ZEBo0tIdpS0,0.7,0.6,0.1,0.0,0.8,0.0,0.5
Fu6xJWfrdg0,"SURPRISING MY HUSBAND WITH HIS DREAM GIFT | Hilarious, Emotional THE PERFCT GIFT",thedashleys,27921,0,0,0,0,0,0,Fu6xJWfrdg0,0.0,0.3,0.0,0.0,0.1,0.0,0.0
2eyhg3_rBAI,The Candy Challenge with Toddler Siblings (Shocked),thedashleys,738982,1,1,0,1,0,0,2eyhg3_rBAI,0.7,0.6,0.2,0.8,0.4,0.0,0.5
SUI5-Oe08D4,Opening His Birthday Presents and WE'RE LEAVING TOMORROW,thedashleys,27425,0,0,0,0,0,0,SUI5-Oe08D4,0.2,0.1,0.0,0.0,0.1,0.0,0.1
c85SaQeaMzE,Bringing Baby Home + Name Reveal!,thedashleys,94680,0,0,0,0,0,1,c85SaQeaMzE,0.2,0.1,0.0,0.0,0.1,0.3,0.2
wARij419UA4,Baby Girl Names We LOVE And Will Be Using (17 Weeks Pregnant),thedashleys,42099,0,0,0,0,0,0,wARij419UA4,0.1,0.1,0.0,0.0,0.0,0.0,0.1
-_UdzlXh6jM,I Bought This Without Telling My Wife 😬,thedashleys,43835,0,0,1,0,0,0,-_UdzlXh6jM,0.0,0.3,0.4,0.0,0.6,0.0,0.2
Ss8hwRrZGTs,Are You OK??? Things will never be the same 😬,thedashleys,38236,0,1,0,0,0,0,Ss8hwRrZGTs,0.2,0.6,0.3,0.0,0.3,0.4,0.3
sqvgl4AI7MA,I Got You A Present 🥰,thedashleys,37482,0,0,0,0,0,0,sqvgl4AI7MA,0.2,0.4,0.0,0.0,0.1,0.0,0.1
Gp3sEpMyDW8,I Cooked All Day and It Sucks,thedashleys,57831,0,0,0,0,0,0,Gp3sEpMyDW8,0.2,0.1,0.1,0.0,0.3,0.1,0.2
fTh6RzmZkLM,Siblings get their dream rooms! (Kids Room Makeover),thedashleys,45440,0,0,0,0,0,0,fTh6RzmZkLM,0.3,0.2,0.0,0.0,0.1,0.0,0.1
St47VupyySI,A Great Day with A BAD Ending...,thedashleys,29503,0,1,0,0,0,0,St47VupyySI,0.3,0.4,0.3,0.0,0.5,0.0,0.3
JkRmCB-Mm9s,FIRST TIME LEAVING THE STATE SINCE YOU KNOW WHAT 😱,thedashleys,37231,0,0,0,0,0,0,JkRmCB-Mm9s,0.3,0.6,0.1,0.0,0.2,0.0,0.2
sgEKEEo3URI,First Mail Haul In Our New House + New Nighttime Routine!,thedashleys,36135,0,0,0,0,0,0,sgEKEEo3URI,0.2,0.1,0.0,0.0,0.6,0.1,0.2
rfM9ayYUbNc,Time to say goodbye... First Day of Summer School,thedashleys,35729,0,0,0,0,0,0,rfM9ayYUbNc,0.2,0.3,0.1,0.0,0.1,0.0,0.1
dEnaRuJVeQM,NEW HOUSE TOUR 2021!! *Getting Ready For Baby*,thedashleys,88727,0,0,0,0,0,0,dEnaRuJVeQM,0.1,0.1,0.0,0.0,0.3,0.0,0.1
hmcmUR-iCJ8,Surprising My Wife with Her Dream Car On Vacation 🚗,thedashleys,27359,0,0,0,0,0,0,hmcmUR-iCJ8,0.2,0.6,0.0,0.0,0.1,0.0,0.1
Q_IUHBBY6js,I DIDN'T WANT YOU TO SEE THIS...,thedashleys,38099,0,1,0,0,0,1,Q_IUHBBY6js,0.2,0.3,0.1,0.0,0.7,0.1,0.3
2PEpd-WdRBY,"4 Month Newborn Update, Room Tour, and New House Sneak Peek!",thedashleys,44090,0,0,0,0,0,1,2PEpd-WdRBY,0.1,0.1,0.0,0.0,0.3,0.0,0.1
DryhJU0SzIg,he's ready to leave,thedashleys,44001,0,0,0,0,0,0,DryhJU0SzIg,0.0,0.1,0.1,0.0,0.0,0.0,0.0
saOSsjyfgt4,I Stopped Washing My Hair,thedashleys,42838,0,0,0,0,0,0,saOSsjyfgt4,0.1,0.3,0.0,0.0,0.0,0.0,0.1
4oepOURLJj0,So Am I Sick...?  CT Hospital SCAN😷,thedashleys,34747,0,0,0,0,0,1,4oepOURLJj0,0.2,0.6,0.3,0.0,0.0,0.7,0.5
HET8ICGwpws,My Husband and I Are Back Together + New Rental House Tour!!,thedashleys,65466,0,0,0,0,0,0,HET8ICGwpws,0.2,0.1,0.1,0.0,0.3,0.1,0.2
-Ri0MCbNxEs,So We Visited Santa... (It went ok),thedashleys,30236,0,0,0,0,0,0,-Ri0MCbNxEs,0.3,0.7,0.2,0.0,0.1,0.2,0.3
JpgWUFx6JEw,WE HAVE A NEW CAR!!!,thedashleys,41160,0,0,0,0,0,0,JpgWUFx6JEw,0.1,0.2,0.0,0.0,0.3,0.0,0.1
WUinF-lsHtg,I found him in bed like this 😳,thedashleys,33060,0,0,0,0,0,1,WUinF-lsHtg,0.2,0.6,0.4,0.0,0.3,0.5,0.4
MziDNTVn8OM,Hiding the Truth... Dal's Confession,thedashleys,53091,0,0,0,0,0,0,MziDNTVn8OM,0.7,0.8,0.7,0.0,0.3,0.2,0.6
MnXzJ8FNz_M,AN ANNIVERSARY WE’ll NEVER FORGET,thedashleys,35381,0,0,0,0,0,0,MnXzJ8FNz_M,0.3,0.4,0.0,0.0,0.7,0.0,0.3
FXyYFCFRK70,A medium sized announcement that is mildly exciting lol + Easter Treats 2022!!,thedashleys,38779,0,0,0,0,0,0,FXyYFCFRK70,0.2,0.1,0.1,0.0,0.3,0.4,0.3
7oCJ2dWXX18,Our Baby Girl's First Day of Ballet!! (Emotional),thedashleys,36648,0,0,0,0,0,0,7oCJ2dWXX18,0.3,0.4,0.0,0.0,0.2,0.0,0.2
lp3koA5qUXU,EMPTY HOUSE TOUR 2022 (We got the keys to our dream home!!),thedashleys,87859,0,0,0,0,0,0,lp3koA5qUXU,0.1,0.2,0.0,0.0,0.3,0.0,0.1
ZsVYWwjviZE,This Is What Happened On Our Anniversary Trip to Sedona!!,thedashleys,21191,0,0,0,0,0,0,ZsVYWwjviZE,0.0,0.0,0.0,0.0,0.1,0.0,0.0
Hfs2J16bktA,Can We Find the Name Brand? (Ultimate Blind Taste Test GAME),thedashleys,34473,1,0,0,1,0,0,Hfs2J16bktA,0.7,0.3,0.2,0.8,0.6,0.0,0.4
jc4RXolJMww,Botched Haircut 😧,thedashleys,19647,0,1,0,0,0,0,jc4RXolJMww,0.1,0.3,0.2,0.0,0.0,0.0,0.1
sWbWl2adUck,Our Journey to Baby #3 Part 1: The results of our second pregnancy test,thedashleys,63810,0,0,0,0,0,0,sWbWl2adUck,0.1,0.3,0.0,0.0,0.2,0.0,0.1
IL8GIeqE45Q,Coming Home Surprise 🥰😭 + 1 huge package for baby,thedashleys,32768,0,1,0,0,0,0,IL8GIeqE45Q,0.1,0.3,0.0,0.0,0.2,0.0,0.1
JT-i9CXzjmQ,ULTIMATE FRENCH FRY TASTE TEST,thedashleys,31014,0,0,0,0,0,0,JT-i9CXzjmQ,0.7,0.3,0.0,0.6,0.8,0.0,0.5
VRq8H59stow,OMG WHO SENT THIS?! Opening Packages from Strangers!,thedashleys,52110,0,0,0,0,0,0,VRq8H59stow,0.7,0.6,0.2,0.3,0.7,0.0,0.5
xAojRGUQAMI,So... Dallin is gone,thedashleys,29986,0,0,0,0,0,0,xAojRGUQAMI,0.1,0.3,0.4,0.0,0.7,0.0,0.3
C3rDVAhpvsk,NEW HOUSE BEDROOM REVEAL | THE LEROYS,theleray,788980,0,0,0,0,0,0,C3rDVAhpvsk,0.1,0.0,0.0,0.0,0.0,0.0,0.0
5XLY17pS_Cw,Look What I Got For Christmas This Year #shorts,theleray,350537,0,0,0,0,0,0,5XLY17pS_Cw,0.3,0.1,0.0,0.0,0.4,0.0,0.2
mzLfnDGX6LQ,Healthy Starbucks breakfast sandwich copycat #shorts,theleray,28092,0,0,0,0,0,0,mzLfnDGX6LQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
v8xeCkFiNvY,He Said YES | First High School Dance | The LeRoys,theleray,485750,0,0,0,0,0,0,v8xeCkFiNvY,0.3,0.4,0.0,0.0,0.1,0.0,0.2
x_r3_X_WiD8,Look What I Invented | #shorts,theleray,83532,0,0,0,0,0,0,x_r3_X_WiD8,0.3,0.1,0.0,0.0,0.4,0.0,0.3
Wlxep8je-Mg,First Day Of SUMMER | The LeRoys,theleray,171824,0,0,0,0,0,0,Wlxep8je-Mg,0.2,0.1,0.0,0.0,0.3,0.0,0.2
jSbThSJi2wU,Monday reset after spring break with kids,theleray,27920,0,0,0,0,0,0,jSbThSJi2wU,0.1,0.0,0.0,0.0,0.7,0.0,0.2
zZb5XE0Tquo,Homesick 😭,theleray,48419,0,1,0,0,0,0,zZb5XE0Tquo,0.1,0.7,0.0,0.0,0.0,0.3,0.3
C80AXCWD5lk,That made me feel Claustrophobic |  The LeRoys,theleray,196504,0,0,0,0,0,0,C80AXCWD5lk,0.7,0.6,0.3,0.5,0.0,0.0,0.4
UojC0JCXWLE,HER TURN TO GET BRACES | THE LEROYS,theleray,314153,0,0,0,0,0,0,UojC0JCXWLE,0.2,0.1,0.0,0.0,0.0,0.6,0.3
GnHjK6SpqWQ,Spoiling Perri On Her Birthday | The LeRoys,theleray,362829,0,0,0,0,0,0,GnHjK6SpqWQ,0.3,0.2,0.0,0.0,0.4,0.0,0.3
xWZJNIOChkA,They’re my daughters | I’m lucky to be their mom 😍,theleray,87238,0,0,0,0,0,0,xWZJNIOChkA,0.1,0.0,0.0,0.0,0.0,0.0,0.1
rT0RDUIXxJA,SAYING GOODBYE IS HARD | THE LEROYS,theleray,206881,0,1,0,0,0,0,rT0RDUIXxJA,0.2,0.3,0.1,0.0,0.0,0.0,0.1
6SHAoanECbQ,After dropping kids off to school house clean up  routine,theleray,41846,0,0,0,0,0,0,6SHAoanECbQ,0.0,0.0,0.0,0.0,0.0,0.0,0.0
VRKFvhEyyVc,Flying to Palm Springs for a Cheer Comp | Spirit Sports | The LeRoys,theleray,158300,0,0,0,0,0,0,VRKFvhEyyVc,0.7,0.1,0.1,0.6,0.3,0.0,0.3
eLiYcF9fMp0,Sons growth spurt out of nowhere,theleray,275813,0,0,0,0,0,0,eLiYcF9fMp0,0.1,0.1,0.0,0.0,0.0,0.0,0.1
4cfT5U1oFaU,Every All-Star cheerleader who has experienced this knows the feeling.,theleray,55088,0,0,0,0,0,0,4cfT5U1oFaU,0.3,0.2,0.4,0.0,0.0,0.1,0.2
jj9_1QIhxAA,Kids are gone  #shorts,theleray,83674,0,0,0,0,0,0,jj9_1QIhxAA,0.1,0.0,0.0,0.0,0.0,0.0,0.0
O7dg95cJ0Ow,Kesley’s Plans | LED lights And Cheer Performance | The LeRoys,theleray,274733,1,0,0,0,0,0,O7dg95cJ0Ow,0.6,0.1,0.0,0.0,0.0,0.0,0.3
2zh3qGiM1vo,Drawing Names For Christmas. We Did Something Different This year |  The LeRoys,theleray,110881,0,0,0,0,0,0,2zh3qGiM1vo,0.3,0.2,0.0,0.0,0.4,0.0,0.2
ailXqfmvUWY,Spring Fashion Shopping + Q&A! Mother-Daughter Day | The LeRoys,theleray,62031,0,0,0,0,0,0,ailXqfmvUWY,0.3,0.1,0.0,0.0,0.4,0.0,0.2
f9Z9ZGHDtIY,Call From Perri's School | Reese drives herself to Cheer | The LeRoys,theleray,155475,0,0,0,0,0,0,f9Z9ZGHDtIY,0.7,0.8,0.7,0.0,0.3,0.2,0.6
AQnnnGOMVps,Come Hang With Us | The LeRoys,theleray,107164,0,0,0,0,0,0,AQnnnGOMVps,0.2,0.1,0.0,0.0,0.3,0.0,0.2
jYze2pp7yz8,WHAT ARE YOU DOING HERE? 😳 SURPRISE FOR KESLEY,theleray,900020,0,1,0,0,0,0,jYze2pp7yz8,0.7,0.8,0.4,0.0,0.0,0.0,0.5
Koh6J3DDEG0,Best guacamole dip you’ve ever had  #shorts,theleray,82131,0,0,0,0,0,0,Koh6J3DDEG0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
t3HPuUnnX1o,Get ready with me for a NCA cheer comp. #shorts,theleray,837533,0,0,0,0,0,0,t3HPuUnnX1o,0.7,0.1,0.0,0.0,0.3,0.0,0.4
Sv63JTlvFYs,I may have a problem #shorts,theleray,198583,0,0,0,0,0,0,Sv63JTlvFYs,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7ZkF5nfmbZU,plot twist #shorts,theleray,283852,0,0,0,0,0,0,7ZkF5nfmbZU,0.3,0.2,0.1,0.0,0.0,0.0,0.2
8AnIUAdvITA,I am So Sad | Goodbyes Are Never Easy,theleray,223547,0,1,0,0,0,0,8AnIUAdvITA,0.2,0.6,0.3,0.0,0.0,0.1,0.3
1A8UxtZIzAk,Picked Up In A Limousine For A Cheer Competition | The LeRoys,theleray,142727,1,0,0,0,0,0,1A8UxtZIzAk,0.7,0.3,0.0,0.0,0.2,0.0,0.3
kxDKZR-MygM,Nailed it 🤣,theleray,306521,0,0,0,0,0,0,kxDKZR-MygM,0.3,0.1,0.0,0.0,0.0,0.0,0.1
T_MxK8JE8OU,Christmas Eve Special 2019 | The LeRoys,theleray,456999,0,0,0,0,0,0,T_MxK8JE8OU,0.2,0.1,0.0,0.0,0.0,0.0,0.1
iwRhJvkvi9s,Moving Kesley out of our house and into her new home | Weekend Getaway | Real Care baby assignment .,theleray,105369,0,0,0,0,0,0,iwRhJvkvi9s,0.2,0.1,0.0,0.0,0.1,0.0,0.1
GZ5ohkYykDs,What Did I Just Do? | I Regret This Now | The LeRoys,theleray,140893,0,0,0,0,0,0,GZ5ohkYykDs,0.3,0.4,0.3,0.0,0.2,0.0,0.3
bO1_NxOj2Z0,Reese's Evening Routine | The LeRoys,theleray,181646,0,0,0,0,0,0,bO1_NxOj2Z0,0.3,0.0,0.0,0.0,0.2,0.1,0.2
DxezKPywFA4,Surrounded by cheerleaders | want to go home | #shorts,theleray,133331,0,0,0,0,0,0,DxezKPywFA4,0.7,0.4,0.5,0.0,0.0,0.1,0.5
wYAq2eZjGtU,What I Got For Christmas | The LeRoys,theleray,314232,0,0,0,0,0,0,wYAq2eZjGtU,0.6,0.5,0.0,0.0,0.7,0.0,0.5
vtB7rw5L_24,Anyone know the answer!? Or is there not one? 🤣,theleray,19636,0,0,0,0,0,0,vtB7rw5L_24,0.2,0.1,0.0,0.0,0.0,0.0,0.1
ps4ug6El6oM,First Day Of School | The LeRoys,theleray,178053,0,0,0,0,0,0,ps4ug6El6oM,0.2,0.1,0.0,0.0,0.0,0.0,0.1
tcYdbRUDRHo,Kes & Reagan Skip School,theleray,605808,0,0,0,0,0,0,tcYdbRUDRHo,0.2,0.1,0.1,0.0,0.0,0.0,0.1
ItfxqCGTqqQ,KESLEY IN ANOTHER MUSIC VIDEO WITH THE OHANA ADVENTURE,theleray,269815,1,0,0,0,0,0,ItfxqCGTqqQ,0.8,0.6,0.1,0.0,0.0,0.0,0.4
VTNV_1IZxXg,When your niece joins you for lunch.,theleray,221941,0,0,0,0,0,0,VTNV_1IZxXg,0.1,0.0,0.0,0.0,0.0,0.0,0.0
iXpJ2PVe0B4,SAYING GOODBYE TO MY BEST FRIEND | THE LEROYS,theleray,252504,0,1,0,0,0,0,iXpJ2PVe0B4,0.3,0.7,0.4,0.0,0.0,0.1,0.3
LWPhM08RKVI,CHRISTMAS EVE 2018 | THE LEROYS,theleray,540143,0,0,0,0,0,0,LWPhM08RKVI,0.1,0.3,0.0,0.0,0.0,0.0,0.1
AagvO7UXpFg,Reese and Perri Back To School Makeover | New Hair color | Blonde | The LeRoys,theleray,88429,0,0,0,0,0,0,AagvO7UXpFg,0.7,0.1,0.0,0.0,0.3,0.0,0.3
kaD4QUwjOZ8,THAT'S EXCITING KESLEY | THE LEROYS,theleray,202696,0,0,0,0,0,0,kaD4QUwjOZ8,0.2,0.6,0.0,0.0,0.0,0.1,0.2
YTWn-0P8504,Going on a trip |  The LeRoys,theleray,81996,0,0,0,0,0,0,YTWn-0P8504,0.2,0.3,0.0,0.0,0.0,0.0,0.1
5-2e6CDqpXU,SHOULD WE TELL MY MOM WHAT HAPPENED AT SCHOOL???,theleray,2730533,0,1,1,0,0,0,5-2e6CDqpXU,0.7,0.8,0.7,0.0,0.0,0.6,0.7
fKEW8MyF4nQ,This only happens once a year |  The LeRoys,theleray,147372,0,0,0,0,0,0,fKEW8MyF4nQ,0.2,0.1,0.0,0.0,0.0,0.0,0.1
7CHbhnzC_B8,Perri's Back To School Shopping For 6th Grade | The LeRoys,theleray,135077,0,0,0,0,0,0,7CHbhnzC_B8,0.6,0.1,0.0,0.0,0.4,0.0,0.3
RhoNc32K1LE,It's Really Happening | My Little Girl Is All Grown Up And Graduating | The LeRoys,theleray,158617,0,0,0,0,0,0,RhoNc32K1LE,0.2,0.3,0.0,0.0,0.4,0.0,0.2
mHCDM0b6Yt8,KESLEY'S BIG PAYDAY | PAID FOR GRADES | THE LEROYS,theleray,289012,0,0,0,0,0,0,mHCDM0b6Yt8,0.3,0.4,0.0,0.0,0.0,0.1,0.2
X9Ju7TJ1tdc,The worst part about having kids | #shorts,theleray,120642,0,0,0,0,0,0,X9Ju7TJ1tdc,0.2,0.1,0.0,0.0,0.0,0.0,0.1
gZhzwsAK_4U,After School Chaos | What Did We Do? |  The LeRoys,theleray,141903,0,0,0,0,0,0,gZhzwsAK_4U,0.3,0.1,0.0,0.0,0.7,0.0,0.3
k6-7hYQqW4k,What Reese Got For Christmas | The LeRoys,theleray,110458,0,0,0,0,0,0,k6-7hYQqW4k,0.6,0.3,0.0,0.0,0.7,0.0,0.5
eRU68U-dDn8,Emotional Birthday Surprise For Logan's 15th Birthday | The LeRoys,theleray,403436,0,1,0,0,0,0,eRU68U-dDn8,0.3,0.4,0.0,0.0,0.3,0.0,0.2
UiuYt2vQ3EE,Last Day Of School |Get Ready With Us | The LeRoys,theleray,102655,0,0,0,0,0,0,UiuYt2vQ3EE,0.3,0.2,0.0,0.0,0.0,0.1,0.2
pOYLe8cQTBo,Couples Vacation With Brock And Kesley | Brock’s Dream Came True 😂😂😂,theleray,121392,0,0,0,0,0,0,pOYLe8cQTBo,0.2,0.1,0.0,0.0,0.3,0.0,0.2
GSEm5n1xKco,KESLEY SAVES THE DAY | THE LEROYS,theleray,1007878,0,0,0,0,0,0,GSEm5n1xKco,0.7,0.8,0.7,0.0,0.0,0.3,0.6
6B8SJCiVI4Q,MEETING MY FAVORITE NFL PLAYER TAYSOM HILL | THE LEROYS,theleray,119981,0,0,0,0,0,0,6B8SJCiVI4Q,0.6,0.7,0.0,0.0,0.3,0.0,0.3
F4fUCY7xxZc,SCARY RIDES!,thesacconejolys,342225,0,0,0,0,0,0,F4fUCY7xxZc,0.3,0.6,0.0,0.0,0.1,0.0,0.2
ua_JfL7dE7o,NEW HOUSE RENOVATION UPDATE TOUR!,thesacconejolys,310508,0,0,0,0,0,0,ua_JfL7dE7o,0.1,0.1,0.0,0.0,0.0,0.0,0.1
h0Vy5PTeoVg,SEXY SUMMER BODY!,thesacconejolys,52330,0,0,0,0,0,0,h0Vy5PTeoVg,0.7,0.6,0.0,0.0,0.3,0.8,0.75
I_rV3nUEp58,WE BROKE THE WORLD RECORD!,thesacconejolys,388932,0,0,0,0,0,0,I_rV3nUEp58,0.3,0.4,0.0,0.0,0.0,0.0,0.2
lgrVW2cVZt0,THREE MILE DOG LEAD!,thesacconejolys,7970,0,0,0,0,0,0,lgrVW2cVZt0,0.1,0.0,0.0,0.0,0.3,0.0,0.1
BaMt5e6Odzg,BABY GOES TO SCHOOL!,thesacconejolys,143004,0,0,0,0,0,0,BaMt5e6Odzg,0.2,0.3,0.0,0.0,0.0,0.1,0.2
xlAo5zzpMUQ,BABY COUNTDOWN BEGINS!,thesacconejolys,27892,0,0,0,0,0,0,xlAo5zzpMUQ,0.2,0.1,0.0,0.0,0.0,0.0,0.1
8Y9b3AZ4PE8,HOTEL ADVENTURE!,thesacconejolys,116005,0,0,0,0,0,0,8Y9b3AZ4PE8,0.2,0.3,0.0,0.0,0.0,0.1,0.2
CQTvxdqvloA,ELEVATOR PRANK!,thesacconejolys,179852,1,0,0,0,0,0,CQTvxdqvloA,0.3,0.2,0.4,0.0,0.0,0.1,0.3
BcCIca8nfAQ,Making a Big Change....,thesacconejolys,296490,0,0,0,0,0,0,BcCIca8nfAQ,0.2,0.1,0.1,0.0,0.3,0.0,0.2
iI8mvM5ighw,BEST CHRISTMAS EVER!,thesacconejolys,1190327,0,0,0,0,0,0,iI8mvM5ighw,0.2,0.3,0.0,0.0,0.1,0.1,0.2
LdCc9Aulye8,MILK SHOWER!,thesacconejolys,64148,0,0,0,0,0,0,LdCc9Aulye8,0.8,0.3,0.0,0.0,0.0,0.0,0.2
Yi5pdjbnRp0,TRYING SOMETHING NEW!,thesacconejolys,232597,0,0,0,0,0,0,Yi5pdjbnRp0,0.2,0.1,0.0,0.0,0.0,0.0,0.1
O2coj2HS5sM,TheSacconeJolys - IN THE RAIN FOR CRACK COCAINE - Day 135,thesacconejolys,9376,0,0,0,0,0,0,O2coj2HS5sM,0.1,0.8,0.7,0.0,0.0,0.6,0.7
gSW2l1z1lKw,THIS WASN'T SUPPOSED TO HAPPEN!! DIY FIREWORKS SHOW,thesacconejolys,134253,0,0,0,0,0,0,gSW2l1z1lKw,0.6,0.7,0.6,0.0,0.0,0.2,0.5
W5pDWejjGGA,SACCONEJOLYS CHRISTMAS SPECIAL!,thesacconejolys,855278,0,0,0,0,0,0,W5pDWejjGGA,0.6,0.3,0.0,0.0,0.2,0.0,0.3
kSBCilf7EMU,TheSacconeJolys - SEXY ITALIANS,thesacconejolys,28628,0,0,0,0,0,0,kSBCilf7EMU,0.7,0.8,0.2,0.0,0.1,0.6,0.7
sMSM42vkrhI,TheSacconeJolys - BABY TALKS TO DADDY!,thesacconejolys,35222,0,0,0,0,0,0,sMSM42vkrhI,0.2,0.1,0.0,0.0,0.0,0.7,0.4
