video_id,title,channel_short_name,viewCount,cluster,n_faces,face_coverage,max_face_ratio,has_large_face,has_smile,n_smiles,mean_saturation,mean_brightness,text_density,color_std
5UUBtJHS1oY,Assistant Presents The REAL LIFE Paw Patrol Dogs & Vehicles,thesuperherobuddy,96344.0,14,1,0.009384765625,0.009384765625,False,False,0,138.50951388888888,169.80154947916665,0.08411892361111112,71.29146332199502
YeeqQl68v8Q,Assistant’s Sledding Science Adventure! ❄️ PAW Patrol & Superhero Toy Rescue,thesuperherobuddy,109120.0,14,1,0.004870876736111111,0.004870876736111111,False,False,0,69.59487955729166,202.13987847222222,0.07542860243055556,64.23852587987011
hlyVnuOetGI,Assistant Presents What PAW Patrol Looks like In REAL LIFE! 🐶,thesuperherobuddy,6499938.0,14,2,0.023712022569444446,0.012422960069444445,False,False,0,105.62010199652778,173.69240559895835,0.08427083333333334,74.94007723866655
OxoeS1XJZyo,Assistant Finds Clues for Elf that Comes to Life with Wiggles and Waffles,thesuperherobuddy,217963.0,14,2,0.07348198784722222,0.05251736111111111,False,True,1,156.60480360243056,183.0517751736111,0.07350694444444444,78.03305414918646
W6-TBDJjCds,Assistant & Dogs Waffles and Waggles Find the Christmas Dinosaurs!,thesuperherobuddy,127969.0,14,0,0.0,0.0,False,False,0,152.55154296875,207.45678385416667,0.042258029513888885,77.32387291753066
t4De2oTrlU8,Assistant Mario kart Christmas Race! 🎄 Santa Claus vs Snowman & Penguin!,thesuperherobuddy,153065.0,11,2,0.008667534722222222,0.005017361111111111,False,False,0,114.63116102430556,186.11001627604168,0.07034830729166666,73.88448866567086
CWdWtN00R0g,Assistant and Waffles must Find the  Paw Patrol and Not break the Ice!,thesuperherobuddy,201377.0,14,0,0.0,0.0,False,False,0,164.53027452256944,149.89940321180555,0.04991102430555555,77.05213628373288
aUv1rhu0Uuc,Assistant Hunts for Spidey & Amazing Friends in Christmas Town!,thesuperherobuddy,83204.0,14,2,0.008946397569444445,0.0057823350694444445,False,False,0,94.63841254340278,186.5311328125,0.11901909722222222,80.36528146794639
V7mrMCUtkmI,"Assistant's Christmas Songs for Kids! 🎅 Slime, Dinos & the Reindeer Dance Party Holiday Music!",thesuperherobuddy,42399.0,11,0,0.0,0.0,False,False,0,77.56702256944445,188.9144140625,0.07431098090277777,72.36787982068569
_Ie3XLk-29g,The Assistant & Santa Reveal! The Secret to How Reindeer Fly,thesuperherobuddy,29851.0,14,1,0.007475043402777778,0.007475043402777778,False,False,0,116.16112847222222,162.2307541232639,0.07571397569444445,69.86706109733865
y26Kci26Kn0,Make DIY Holiday Shapes with The Assistant! Christmas Slime GEL Art! #FamilyFun #ChristmasCraft,thesuperherobuddy,83372.0,4,1,0.023703703703703703,0.023703703703703703,False,False,0,156.20569444444445,90.89468171296296,0.04738425925925926,65.46985090946194
f7X2efado9Q,Halloween Ghost Parade Animated Sing-a-Long Musical! 🎃 Spooky Fun and Silly Surprises,thesuperherobuddy,72199.0,11,1,0.011203703703703704,0.011203703703703704,False,False,0,97.05472222222222,63.36424189814815,0.06288773148148148,47.09952006832204
T02TqD2gwZA,Assistant Shows How Science is Used in a Harry Potter Wand #familyFun #HarryPotterWand,thesuperherobuddy,249429.0,3,1,0.01224537037037037,0.01224537037037037,False,False,0,27.212002314814814,98.3233449074074,0.028559027777777777,57.03467037832638
p4MAXDs_QI4,Assistant Boys vs Girls Cash Grab Challenge #FamilyFun #Challenge #CashMachine,thesuperherobuddy,152260.0,9,1,0.0075,0.0075,False,False,0,112.37029513888889,107.49960648148148,0.049166666666666664,61.29428604153443
5UFZ97FlLZo,Assistant Serves up Strawberry Ice Cream slime to a New Customer #FamilyFun #SlimeShop #SummerJob,thesuperherobuddy,277790.0,3,1,0.01224537037037037,0.01224537037037037,False,False,0,112.81102430555555,104.57957754629629,0.07663194444444445,66.76427671246039
vfXgRAT62gU,Assistant Cuts Hair using the Play Doh Barber Shop #FamilyFun #PlayDoh #Crafting,thesuperherobuddy,1830951.0,14,1,0.02296875,0.02296875,False,False,0,155.54786458333334,87.96599537037036,0.037841435185185186,58.210099218051404
9wMxga5CQLo,Assistant Plays What's Inside the Box Toy Story Edition #FamilyFUn #FamilyGame,thesuperherobuddy,169766.0,11,1,0.03986689814814815,0.03986689814814815,False,False,0,185.22619791666668,93.1322974537037,0.04100694444444444,58.86783532204013
IBaSK2JCtYg,Assistant Tests Paw Patrol Rescue Wheels to Make it to the Lookout Tower,thesuperherobuddy,548241.0,14,1,0.008356481481481482,0.008356481481481482,False,False,0,103.33376736111111,142.90150462962964,0.09672453703703704,91.00274684760284
GRp5RF8bNls,Which do you Like Lego Gardens Or Calico Critters #FamilyFun #ToyFair  #Lego #LegoGarden,thesuperherobuddy,117556.0,11,1,0.029172453703703704,0.029172453703703704,False,False,0,67.65034143518518,84.46875578703704,0.05568287037037037,55.213050967227865
F0KCZyrJ2sY,TheEngineeringFamily Shorts Compilation with the Assistant Wiggles Waggles and Waffles,thesuperherobuddy,46867.0,6,2,0.025005787037037038,0.01750578703703704,False,False,0,55.022586805555555,83.82578125,0.03411458333333333,93.12328976643403
fFpTAwMQMtc,Assistant Solves the Letter Clues to find the Bluey and Funny Dogs Rooms,thesuperherobuddy,106599.0,14,1,0.012783564814814815,0.012783564814814815,False,False,0,69.30513888888889,100.32589699074074,0.07266782407407407,71.84537324500161
Bv229VYiiXw,Assistant Creates Jumps for the Paw Patrol Chase and Marshall Rescue Vehicles,thesuperherobuddy,164243.0,14,2,0.09875578703703704,0.08755208333333334,True,False,0,119.23325231481482,153.2154050925926,0.07413773148148148,90.3169045273681
Mrc9MNcjOvk,Assistant Crafts a DIY Snowman Night Light #FamilyFun #DIYNightLight,thesuperherobuddy,521126.0,14,1,0.029172453703703704,0.029172453703703704,False,False,0,175.44046296296295,121.77877893518519,0.02994212962962963,84.58812419264562
7LyhdVa2XWg,Assistant Crafts a DIY Moana Snowglobe with Pua and Hei Hei #FamnilyFun #DIYCraft #moana2,thesuperherobuddy,93735.0,11,1,0.019467592592592592,0.019467592592592592,False,False,0,196.92534722222223,110.10359375,0.026903935185185184,67.61035387493203
2Gvo4xwmo1g,Waggles runs through the Doggy Obstacle Course #FamilyFun #FunnyDogs #LegoMaze,thesuperherobuddy,647783.0,14,1,0.016255787037037037,0.016255787037037037,False,False,0,197.40446180555554,93.57956597222223,0.05407986111111111,62.23563134048381
FTHiC8fik6Y,Assistant And Waffles Dressed as Paw Patrol Skye Look for Spidey and Friends,thesuperherobuddy,321711.0,14,2,0.04558449074074074,0.031689814814814816,False,False,0,120.01827546296296,112.98504050925926,0.10424189814814816,71.6958277708438
_CNFkTn8YbE,Assistant Makes and Decorates DIY Halloween Cupcakes,thesuperherobuddy,100582.0,3,1,0.02675925925925926,0.02675925925925926,False,False,0,109.58350694444445,137.9505787037037,0.09716435185185185,82.92520658586629
oh7zh0F78oE,Assistant Giant Halloween Hide n See with Paw Patrol and Mayor Humdinger,thesuperherobuddy,264175.0,14,1,0.007089120370370371,0.007089120370370371,False,False,0,134.3510474537037,122.14358796296297,0.12281249999999999,77.42957277040342
9q3DDlIda7E,Assistant Uses Resin to make DIY Color Changing Ghosts for Halloween #FamilyFun #HalloweenCraft #DIY,thesuperherobuddy,1625452.0,14,2,0.03912037037037037,0.02224537037037037,False,False,0,164.44206597222222,108.01773148148148,0.06500578703703704,69.98200949582451
D7JTWd74BOQ,Assistant has a ramp climbing challenge for Wiggles Waggles and Waffles #FamilyFun #FunnyDogs,thesuperherobuddy,2261278.0,14,0,0.0,0.0,False,False,0,194.01559606481482,94.37185185185186,0.02955439814814815,58.51164535112772
GwN1SZ6IHQI,Assistant has Halloween Costume Contest with Her Dogs Wiggles and Waggles,thesuperherobuddy,90820.0,14,1,0.015648148148148147,0.015648148148148147,False,False,0,85.74115740740741,130.19096064814815,0.09564236111111112,83.13423322052351
Un0QMF6BKko,Super Mario and Peaches Are the Wiggles Waggles and Waffles #FamilyFun #FunnyDogs #supermario,thesuperherobuddy,3850388.0,3,0,0.0,0.0,False,False,0,95.3533275462963,92.69295138888889,0.07072916666666666,62.250819852858534
WWBZifJGLHQ,Assistant Back to School with Paw Patrol is spoiled by the Minions,thesuperherobuddy,108472.0,14,3,0.05576388888888889,0.019467592592592592,False,False,0,128.0644386574074,151.42289351851852,0.10894097222222222,94.45206040053422
2v4X13Y--vM,Assistant Looks for Junior Paw Patrol and Rubble n Crew Obstacle Course,thesuperherobuddy,223889.0,14,2,0.037037037037037035,0.023703703703703703,False,False,0,83.3413425925926,99.08952546296297,0.19088541666666667,74.54364478766043
uoFjNg07C2c,Assistant has Fun with the Giant Teddy Bears #family #GiantBear,thesuperherobuddy,427159.0,14,1,0.020833333333333332,0.020833333333333332,False,False,0,131.10700231481482,97.27784143518518,0.02798611111111111,63.221970852870754
z8UsD_lSgwg,Assistant and Waffles Solve A Camping Mystery with Spidey and Paw Patrol Rubble,thesuperherobuddy,275981.0,14,2,0.030393518518518518,0.01814814814814815,False,False,0,85.58162037037037,110.39713541666667,0.13258101851851853,83.79783553817244
hMGGhHFWLyY,Assistant Babysits Bad Doggy Wiggles and is Helped by Paw Patrol,thesuperherobuddy,410760.0,14,2,0.05785300925925926,0.04280092592592592,False,False,0,104.84278935185185,131.0830613425926,0.1049537037037037,85.63567683879963
q_SbX0cT2DA,"Spidey Helps Assistant Find the Leprechaun Treasure of Wiggles, Waggles and Waffles",thesuperherobuddy,367582.0,14,1,0.011203703703703704,0.011203703703703704,False,False,0,136.1048900462963,131.56439814814814,0.11126736111111112,81.2294815010015
6blO-1l4LME,Assistant makes a Valentines Day LOVE DIY Desk Topper  #familyfun #DIY #valentinesday,thesuperherobuddy,522244.0,4,0,0.0,0.0,False,False,0,193.71442708333333,110.04085648148148,0.05182291666666667,48.512652966485895
g0U6PLrwT4g,Assistant Searches the Box Fort Tunnels for Spider Rex and Waffles,thesuperherobuddy,1095994.0,14,1,0.007089120370370371,0.007089120370370371,False,False,0,126.5618576388889,127.648125,0.08392361111111112,79.90368561598272
sVhAsrPjCWw,Assistant Explores Her Box Fort for her Slime Ice Cream Station,thesuperherobuddy,267161.0,14,1,0.012783564814814815,0.012783564814814815,False,False,0,149.18349537037037,162.48832175925926,0.08972222222222222,93.9539776575494
hbZzxzo3jIQ,Assistant Makes a Special Dog Birthday Cake for Waggles Birthday party,thesuperherobuddy,445512.0,14,1,0.03611689814814815,0.03611689814814815,False,False,0,115.32874421296296,155.78248842592592,0.08434606481481481,93.4132648700588
J4H9CXTJPt4,Assistant Helps Spidey and rFiends Save Christmas from the Green Goblin,thesuperherobuddy,337328.0,14,1,0.02296875,0.02296875,False,False,0,116.77391782407408,155.81997685185186,0.11065972222222223,96.12452626588771
OjEhazSKJqU,Assistant Helps Marshall and Zuma get Ready for the Paw Patrol Movie,thesuperherobuddy,274466.0,14,1,0.007922453703703704,0.007922453703703704,False,False,0,102.2027488425926,143.31541666666666,0.08986689814814815,89.29186859111348
uZVv79ou3A8,Assistant Becomes a Paleontologist and Searches for Dinosaurs!,thesuperherobuddy,2299466.0,14,2,0.023564814814814816,0.016875,False,False,0,148.52284722222223,132.75433449074075,0.1411574074074074,81.98919547473503
iT31oHWSOjU,Assistant Searches for Paw Patrol and Cat Pack on Disney Castaway Cay,thesuperherobuddy,1581907.0,14,2,0.03931134259259259,0.02597800925925926,False,False,0,113.92853587962964,164.4730497685185,0.0703587962962963,88.21819715451436
BfpoFAW-zEA,Assistant is made small by Spidey with his Web Slinger Shrinker,thesuperherobuddy,229558.0,14,0,0.0,0.0,False,False,0,125.10841435185185,140.39608796296295,0.07451967592592593,96.01575484194903
9_pSUQvYIh8,Assistant Opens Spidey Superhero Eggs with Wiggles and Waggles,thesuperherobuddy,1066847.0,14,1,0.020833333333333332,0.020833333333333332,False,False,0,160.2779050925926,143.54902777777778,0.08075810185185185,84.59570049657061
tTF0RW8P814,Assistant Starts Camp Transylvania for Halloween by her Playhouse,thesuperherobuddy,112278.0,14,4,0.055711805555555556,0.01750578703703704,False,False,0,126.8036863425926,122.12166666666667,0.12741898148148148,76.08108366574434
rPUijG6VWjk,Assistant Searches For the Paw Patrol Cat Pack while Playing Floor is Lava,thesuperherobuddy,5305799.0,14,0,0.0,0.0,False,False,0,144.73213541666667,158.5184664351852,0.07270254629629629,98.89958753623351
3M72F2O_PFM,Assistant Discovers Polymers in Silly String Slime Experiments,thesuperherobuddy,331981.0,3,1,0.02675925925925926,0.02675925925925926,False,False,0,130.14637152777777,155.4415162037037,0.09018518518518519,91.80268743380525
JxI9w8GAD_8,Assistant Conducts a Turning Red Panda Experiment with Paw Patrol,thesuperherobuddy,489097.0,14,1,0.01070023148148148,0.01070023148148148,False,False,0,148.97116319444444,149.5058275462963,0.07310763888888888,85.58460722320751
In_K5So7fI8,Assistant And Batboy Play Glow in Seek with Wiggles in the Holiday Fort,thesuperherobuddy,9032751.0,14,2,0.03325231481481482,0.021533564814814814,False,False,0,107.76572337962963,135.7718113425926,0.11939814814814814,87.03319576454341
ZwNwY7ZejBE,Assistant and Wiggles Explore the Paw Patrol Police Cruiser and Fire truck,thesuperherobuddy,101806.0,14,1,0.015052083333333334,0.015052083333333334,False,False,0,103.81378472222222,121.73091435185185,0.09427083333333333,69.28293604760184
ZKh2jbDWorU,Assistant Measures and Explores Paw Patrol Movie Ultimate City Lookout,thesuperherobuddy,4796750.0,14,1,0.006302083333333333,0.006302083333333333,False,False,0,132.8742997685185,155.9905613425926,0.06833912037037038,79.30472960350562
UWkdUQjpsLA,Assistant Searches the Giant Box Fort for Raya and the Last Dragon,thesuperherobuddy,4917788.0,14,2,0.022251157407407407,0.013894675925925927,False,False,0,129.88537037037037,120.20131944444445,0.07718171296296297,66.39963709986434
LXa0RpcRvUE,Assistant and Mr Engineer Explore Roblox Bloxburg and Arcade Empire,thesuperherobuddy,399080.0,14,2,0.06271412037037037,0.04583912037037037,False,False,0,111.8941087962963,147.82925347222223,0.09458912037037036,89.68640428015662
pNtJWSEuajk,Assistant Plays Scare and Seek at the Paw Patrol Lookout Tower,thesuperherobuddy,440373.0,14,0,0.0,0.0,False,False,0,157.71402777777777,144.26628472222222,0.08064814814814815,89.83535005483719
sMJWFUnq7d0,Assistant spends 24 Hours in the Box Fort for 5 Surprises Mini Toys,thesuperherobuddy,336496.0,14,0,0.0,0.0,False,False,0,107.24418981481482,128.21891203703703,0.08775462962962963,75.44820943628353
1RLbXiJj0jQ,PJ Masks Romeo Creates the Evil Assistant in his Outdoor Lab,thesuperherobuddy,71569.0,14,3,0.03211805555555555,0.01750578703703704,False,False,0,67.24777199074074,104.50143518518519,0.11388888888888889,77.24480880451458
ejt09u9MoTg,Assistant Finds the Missing Halloween Treats,thesuperherobuddy,7021343.0,14,2,0.06672453703703704,0.0479224537037037,False,False,0,101.70431134259259,95.45118055555555,0.08058449074074074,61.674207209849634
9hoRjegw1uQ,Assistant Back To School Supplies Taken by Toy Story Gabby Gabby,thesuperherobuddy,1334203.0,14,2,0.035792824074074074,0.020144675925925927,False,False,0,106.87719907407407,112.73625,0.13989583333333333,68.63065051624565
ureepeYyJE0,Assistant Finds Missing PJ Masks 2 in 1 Mobile HQ taken by Gabby Gabby,thesuperherobuddy,2810749.0,14,1,0.020833333333333332,0.020833333333333332,False,False,0,167.37299189814814,150.5761400462963,0.07616898148148148,83.87916647453618
8kRrebNbs5o,PJ Masks Assistant Recovers the Avenger Infinity Gauntlet,thesuperherobuddy,1519918.0,14,0,0.0,0.0,False,False,0,138.7603587962963,148.51356481481483,0.07296296296296295,91.64523712617178
nuYLfV8uh78,Assistants sees New PJ Masks and Paw Patrol Toys at Toy Fair,thesuperherobuddy,112732.0,14,1,0.007922453703703704,0.007922453703703704,False,False,0,153.84412037037038,149.99719907407408,0.07508680555555557,86.50880983272651
jCGT1Q7MEDg,Assistant Hunts for PJ Masks and Vampirina at the Disney Waterpark,thesuperherobuddy,78841.0,14,1,0.006689814814814815,0.006689814814814815,False,False,0,83.46491898148147,116.20896412037037,0.12996527777777778,82.15679795481195
f6jQW08Xr-I,Evil Assistant Tricks Santa and Helps the Grinch Ruins the Holiday,thesuperherobuddy,369915.0,14,2,0.06453703703703703,0.05333333333333334,False,False,0,95.07376736111111,138.77767939814814,0.10905092592592593,79.15649840846349
GQ18lRRgKZg,Assistant Hunts for Frozen 2 Elsa's Wand in the Ultimate Treehouse,thesuperherobuddy,2611112.0,14,2,0.03511574074074074,0.019467592592592592,False,False,0,80.93619791666667,105.61226273148148,0.16343171296296297,70.78781384017354
U6BHNe_jWE4,Assistant spends 24 hours in Halloween Corn Maze With Batboy Ryan,thesuperherobuddy,2616901.0,2,0,0.0,0.0,False,False,0,106.44275462962963,118.2834837962963,0.18528935185185186,82.31186992544882
IrQL9SUY_V8,Assistant and Batboy Ryan play Mummy Touch in the Corn Maze,thesuperherobuddy,5783833.0,2,2,0.023726851851851853,0.014467592592592593,False,False,0,84.51925925925926,109.49760416666666,0.20272569444444444,83.1115213702714
viH7GtMWjic,Assistant Finds Gabby Gabby in the Magic Mirror and must go a Ghost Hunt,thesuperherobuddy,756662.0,14,2,0.04741898148148148,0.024450231481481483,False,False,0,94.11542824074074,81.1795775462963,0.09072916666666667,75.85304540913604
ISKYgb-5e_g,How to Make Disappearing Ink with the Assistant STEM and Chemistry Fun,thesuperherobuddy,53985.0,3,2,0.09905671296296296,0.05113425925925926,False,False,0,87.83708912037036,154.43772569444445,0.09232638888888889,98.85751794905184
M_Fqmx22Yi8,Assistant welcome Waggles the Silly Puppy to TheEngineeringFamily,thesuperherobuddy,3490092.0,14,1,0.06625578703703704,0.06625578703703704,False,True,1,86.3949537037037,117.93380208333333,0.06731481481481481,82.89535080946966
movX3hVZ4tQ,PJ Masks Pretend Play with Mr  Man Operation Game with Hypnotozed Gekko and Paw Patrol,thesuperherobuddy,169098.0,14,0,0.0,0.0,False,False,0,119.55189814814815,138.89858796296295,0.041192129629629634,81.64938020342328
8UgtTkALZ7k,Inflatable Maze and Giant Mr Man Operation Game Hunt for the Gorillas with the Assistant,thesuperherobuddy,453954.0,14,1,0.020144675925925927,0.020144675925925927,False,False,0,175.98813657407408,147.06574074074075,0.05380787037037037,82.83813782203856
gCrkaa7Hydg,Assistant Plays Floor is Lava Game Mickey Mouse,thesuperherobuddy,4152799.0,14,0,0.0,0.0,False,False,0,170.2212673611111,122.70917824074074,0.10204861111111112,71.68784327555694
_2Q9nOuJ-LU,The Assistant Goes inside the Internet with Wreck it Ralph and meets Princesses with PJ Masks,thesuperherobuddy,2195599.0,14,4,0.12614583333333335,0.05333333333333334,False,False,0,150.75618055555555,142.26799189814815,0.09050347222222223,89.15981787312147
YLxNa58KTKs,Assistant Helps the Grinch with his Sore Belly with PJ Masks and Paw Patrol and Vampirina,thesuperherobuddy,360046.0,14,1,0.025208333333333333,0.025208333333333333,False,False,0,74.78879050925926,147.69861689814815,0.07925347222222223,102.175753515838
e9LxHBXkvH8,Vampirina Assistant is visited by 3 Silly Ghosts with Mickey Mouse,thesuperherobuddy,161943.0,14,1,0.023703703703703703,0.023703703703703703,False,False,0,142.84857060185186,144.42457175925927,0.05960069444444444,89.74117088401556
tWO-zk6uA5I,Assistants Hunts for Incredibles 2 in the Gold Mine with PJ Masks,thesuperherobuddy,1519053.0,14,1,0.00972800925925926,0.00972800925925926,False,False,0,94.32868634259259,86.43970486111111,0.10203703703703704,53.777164990593825
F8zfMbUiAF8,The Assistant Becomes Silly Mrs  Millie and has a Classroom full of Superheroes,thesuperherobuddy,111333.0,14,2,0.034519675925925926,0.019467592592592592,False,False,0,105.22159143518519,119.89006944444445,0.09612847222222222,89.04501784147699
rsCuPHg37AE,PJ Masks Romeo Turns the Assistant into a Giant and Super Small with Paw Patrol and Vampirina,thesuperherobuddy,1877474.0,14,0,0.0,0.0,False,False,0,144.56178819444443,146.52846643518518,0.08431712962962963,96.4634929622192
XhtRS_Mm7qI,Baby Jack Jack Takes Food from the Assistant and Batboy Ryan,thesuperherobuddy,13154425.0,2,2,0.03315393518518518,0.01750578703703704,False,False,0,151.9399652777778,129.27012152777777,0.09537037037037037,79.94696646421404
SNB2z0dQjPI,Assistant and Batboy Officer Ryan Play Scare n Seek,thesuperherobuddy,1642190.0,2,3,0.11949074074074074,0.09481481481481481,True,False,0,70.78634837962963,100.63794560185185,0.16693287037037036,72.61987381981892
2MeMIsJx5vI,PJ Masks Transforming Tower Shrinks the Assistant with Paw Patrol,thesuperherobuddy,22525381.0,14,0,0.0,0.0,False,False,0,179.47587962962962,163.51436921296298,0.056603009259259256,102.36883135133462
bHcB5V3C2ew,Vampirina and Poppy tricked by the Assistant with her Invisibility Cloak,thesuperherobuddy,1076805.0,14,1,0.08613425925925926,0.08613425925925926,True,False,0,146.50280092592592,170.60197916666667,0.08456018518518518,101.83546737661423
esjTo446dDs,Puppy Dog Pals Found at the Playground By Assistant and Batboy,thesuperherobuddy,1160309.0,14,0,0.0,0.0,False,False,0,147.4191550925926,121.853125,0.08101273148148148,78.08487939453697
giIWb5c4qo0,Playing Phil UP Chuck Game: Vampirina vs Paw Patrol Marshall,thesuperherobuddy,983163.0,9,1,0.21333333333333335,0.21333333333333335,True,False,0,130.81130208333335,166.43947916666667,0.056168981481481486,95.17536825394355
RHvRUicrQU0,SHNOOKS Assistant Uses the Magic Mirror in Making Silly Styles,thesuperherobuddy,343271.0,14,2,0.04908564814814815,0.027552083333333335,False,False,0,96.2320775462963,70.34340277777778,0.10388310185185186,73.10614923942482
D7dsIsUMm40,Assistant Plays the Shark Bite Game as Vampirina plays PJ Masks,thesuperherobuddy,7725625.0,14,0,0.0,0.0,False,False,0,167.3790798611111,173.75369791666665,0.07371527777777778,103.5732508746551
iV02bJuiDiA,ASSISTANT Silly and Funny  Talent Show with Vampirina and PJ Masks,thesuperherobuddy,74270.0,14,2,0.01945601851851852,0.00972800925925926,False,False,0,145.10203703703704,116.02462962962963,0.0947974537037037,79.89250355916134
KxF7DKbpJ5s,ASSISTANT Smooshy Mushy Funny Kitchen Candy and Food Surprise Toys,thesuperherobuddy,139012.0,14,2,0.10514467592592593,0.0725925925925926,False,False,0,85.62060763888888,160.8675289351852,0.06929398148148148,93.77439814839822
sIuDR1Oagvk,Assistant looks for the Vampirina Fangtastic Scare N Seek with Wiggles,thesuperherobuddy,7900618.0,14,3,0.06802083333333334,0.03611689814814815,False,False,0,138.19526041666666,153.27195023148147,0.10405671296296296,92.07614881913698
QaNuhF-6uoo,Assistant Dog Wiggles Hides in Mystery Town on a PJ Masks Hunt,thesuperherobuddy,67404299.0,14,3,0.08049189814814815,0.035208333333333335,False,False,0,100.3650636574074,125.28793981481482,0.11227430555555555,85.82035110738586
L8zYoujijaI,GLIMMIES Assistant Hunts for Light Up Glimmies in a Mysterious Mine,thesuperherobuddy,1042321.0,14,1,0.006689814814814815,0.006689814814814815,False,False,0,65.63969328703703,87.56743634259259,0.17682291666666666,63.1762711498806
I97nnPYmG34,PAW PATROL Pirate Patroller taken by Captain Hook Toy Video,thesuperherobuddy,167637.0,14,1,0.01750578703703704,0.01750578703703704,False,False,0,157.39144675925925,116.94871527777778,0.08028935185185186,70.32749792415484
R7G-SlG-FE4,Assistant Tries the Ninja Training Ropes Course and Zip Lines,thesuperherobuddy,5658504.0,14,0,0.0,0.0,False,False,0,171.0870138888889,130.56045717592593,0.07048032407407406,79.16736139769904
cOg9CKNzVNs,Assistant Baby Spa Day with Baby Paw Patrol Toys,thesuperherobuddy,589518.0,11,1,0.05787037037037037,0.05787037037037037,False,False,0,140.10534143518518,145.7574826388889,0.10341435185185185,88.58790900687531
7xJJyZAYTEE,ASSISTANT Adventure as Despicable Me Minions Taken by Captain Hook,thesuperherobuddy,1246093.0,14,2,0.019641203703703702,0.01171875,False,False,0,103.0260474537037,142.39054976851853,0.18506944444444445,90.82323835268943
E3IWQ_EOpdU,Assistant Bowling with Paw Patrol Marshall and Minnie Mouse,thesuperherobuddy,553466.0,14,0,0.0,0.0,False,False,0,144.78129050925926,151.89999421296295,0.09039930555555555,99.56272833266617
dTzUhrgIuLc,Assistant Opens New Surprise Colleggible Hatchimals Toys Unboxing,thesuperherobuddy,120662.0,14,1,0.021533564814814814,0.021533564814814814,False,False,0,152.08180555555555,160.495,0.10282986111111111,99.24591638836453
f_7lCodSOk8,ASSISTANT Playground Playdate Fun with Animals Swings and Monkey Bars,thesuperherobuddy,1377424.0,11,1,0.028356481481481483,0.028356481481481483,False,False,0,131.83619791666666,141.3089178240741,0.05828703703703703,88.1641342249775
kRGwdfPSSQY,The Assistant Tests the Barbie Drone Vs Star Wars Drone,thesuperherobuddy,131620.0,14,1,0.029172453703703704,0.029172453703703704,False,False,0,151.7580150462963,159.31402777777777,0.06664930555555555,92.85662828775621
qpj8p_KcHsM,The Assistant Spins the Wheel of Color Surprise with a Bounce House,thesuperherobuddy,3081204.0,14,0,0.0,0.0,False,False,0,185.01668402777779,159.2240798611111,0.06184606481481481,102.03858374461278
5yfU8jDwus8,Assistant Plays Has Pokemon Scavenger Hunt in the Bounce House,thesuperherobuddy,4104538.0,14,0,0.0,0.0,False,False,0,184.15320601851852,158.81405671296295,0.052534722222222226,97.80556259748074
QO5Qgr8D-6M,Assistant Sandwich Making Cooking Contest with Mickey Mouse and Doc MCStuffins,thesuperherobuddy,351279.0,3,1,0.032552083333333336,0.032552083333333336,False,False,0,113.04704861111111,148.8395023148148,0.10280092592592593,90.63583801603068
sls0ZahjAgc,Unboxing the Tracker and Everest Vehicles with Santa Clause Toys,thesuperherobuddy,94178.0,11,1,0.08755208333333334,0.08755208333333334,True,False,0,110.15957754629629,131.11419560185186,0.08751157407407407,95.63740607950008
YzWolJSlR0k,ASSISTANT and Batboy Search for Office Smalls Christmas Holiday Sants Toy  Video,thesuperherobuddy,591020.0,11,2,0.020005787037037037,0.011203703703703704,False,False,0,152.84859375,155.93916666666667,0.09669560185185186,98.41155961396616
9T-iMt-F0wo,PAW PATROL Plays PJ MASKS IN Stacking Burger Game with Shimmer and Shine Game Video,thesuperherobuddy,944618.0,14,0,0.0,0.0,False,False,0,178.95144675925926,142.69951967592593,0.06736689814814814,84.54598706948376
IHXyP2RKyK4,Assistant  Goes on a Hatchimals Hunt Fall Fun Surprise Video,thesuperherobuddy,662539.0,14,1,0.01814814814814815,0.01814814814814815,False,False,0,133.66225694444444,159.18903356481482,0.1245949074074074,91.05886566228143
WixurMn7TBI,ASSISTANT and BatBoy Corn Maze and Tractor Train Adventure Silly Fun,thesuperherobuddy,1133016.0,11,1,0.01070023148148148,0.01070023148148148,False,False,0,92.90935185185185,127.93383101851852,0.18909143518518517,78.6928540404421
mLxxw9qrC_o,Paw Patrol Zoomer Skye and Marshall Robot Pet Toys,thesuperherobuddy,737237.0,11,0,0.0,0.0,False,False,0,141.85996527777777,153.13309606481482,0.07940972222222223,100.2745530437556
ujP6fPMcmHw,Assistant Goes on a PJ Masks Mystery Treasure Adventure,thesuperherobuddy,7709633.0,14,1,0.0075,0.0075,False,False,0,106.1068287037037,113.50872685185185,0.14413773148148146,79.43425391275251
6FLcEpMtIIk,ASSISTANT Surprise Paw Patrol Backpack + PJ MASKS + Shimmer and Shine + Num Noms Funny Kids Video,thesuperherobuddy,71388.0,14,0,0.0,0.0,False,False,0,120.81170138888889,163.30798611111112,0.11052662037037038,102.21920765619954
M_bnIO_WJL0,How To Decorate a Shimmer and Shine Genie Bedroom with Minnie Mouse,thesuperherobuddy,2056852.0,11,0,0.0,0.0,False,False,0,112.83950810185185,139.48066550925927,0.11358796296296296,90.6030687155345
PkVvQyY9iVM,Assistant Explores the Doc McStuffins Toy Hospital Play Set,thesuperherobuddy,3475120.0,11,1,0.03796875,0.03796875,False,False,0,117.85532407407408,155.8191087962963,0.08165509259259258,94.5948609483039
