id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content,privacy_violation
QSl1_YtrI84,Interviewing a Pre-teen About Life and Womanhood...,samandnia,27618.0,0,0,0,0,0,0
sJYP5aGV2NE,🥳Exciting Family Update: Big News Revealed!,samandnia,24571.0,0,0,0,0,0,0
N8JYGJB7LE4,She Can't Believe it!,samandnia,25808.0,-1,1,1,0,0,0
TcF-0NnejsM,Response to the Accusations,samandnia,33492.0,-1,0,0,0,0,0
qi2x85UJD30,OUR NEW HOUSE!,samandnia,18278.0,0,0,0,0,0,0
nd0l46vaEf4,"😔""Time to Pack Up!""",samandnia,7750.0,0,1,0,0,0,0
T9aA2YAEtgo,ER Visit on Spring Vacation!,samandnia,9908.0,0,1,0,0,0,1
IFLAMRzbO_c,Birthday Cake Smash Gone PAINFULLY Wrong! Happy 40th!!,samandnia,9101.0,1,1,1,0,0,0
NAJ8CT5BUHs,You Won't Believe What they Got into!,samandnia,19685.0,0,1,1,0,0,1
Drh23BZlA1Y,Why we Left YouTube / Life Update!,samandnia,41461.0,0,0,0,0,0,0
N5foHCsM5ro,We FINALLY Got Rid of HER!,shotofyeagers,527944.0,0,1,1,0,0,0
ovw5s1o6x9M,Someone BROKE into our HOUSE AGAiN!,shotofyeagers,381674.0,0,1,1,0,0,0
F4sQoMLAfac,I am so SCARED!,shotofyeagers,4323844.0,0,1,0,0,0,0
HWsj1S-PISs,We TAKE Two of OUR KiDS on a SURPRiSE TRiP!,shotofyeagers,749993.0,0,0,0,0,0,0
RugZQU2V3As,My Name is Martha!,shotofyeagers,203489.0,0,0,0,0,0,0
M8lDHcN8SDQ,TORNADO Again?!,shotofyeagers,1521753.0,0,1,0,0,0,0
K5CiYMuYnFw,Our SOTY Limo Truck Broke in HALF!,shotofyeagers,378461.0,0,0,0,0,0,0
mjpEgXatm2c,Back to School HAiRCUTS!,shotofyeagers,2686645.0,0,0,0,0,0,0
nSdQM1u3zYg,My DAUGHTER Turns 15!,shotofyeagers,72454.0,0,0,0,0,0,0
f7VwCyd3q8s,She THREW UP! We Had to LEAVE Her BEHIND,shotofyeagers,1536916.0,0,1,0,0,0,1
S-K2F97P0KE,She HATES her GLASSES!,shotofyeagers,15280.0,0,0,0,0,0,1
T9PR304QLys,So Many DOCTOR'S ViSiTS!!,shotofyeagers,603552.0,0,1,0,0,0,1
sTYRNCAxjBA,POOR MOM!,shotofyeagers,298935.0,0,1,0,0,0,0
wpVWcFhuLYQ,Our DAUGHTER'S FiRST Ghost Sighting!,shotofyeagers,813047.0,0,1,1,0,0,0
Cj6Nvuk_NEA,SHAVING for the First Time!,shotofyeagers,190262.0,1,1,0,0,0,1
YS4zN9TyQKM,MOST Viewed SOTY Shorts!,shotofyeagers,4804333.0,-1,0,0,0,0,0
36Vp1UYrjJg,Did Her DREAMS COME TRUE or Were They CRUSHED?! Jojo Concert,shotofyeagers,2881042.0,1,1,0,0,0,0
nKzxf4BD3jk,BACK to the BEGiNNiNG! DOLLMAKER 2025,shotofyeagers,42183.0,1,0,0,0,0,0
i-bZHtpqcRQ,"ViLLAiNS Full Movie! ViLLAiNS, Return of the ViLLAiNS, and Christmas ViLLAiNS all in ONE",shotofyeagers,2360360.0,1,0,1,0,0,0
eH0ys8MB1w4,LAST to TAKE Hand Off Money KEEPS IT!,shotofyeagers,1115571.0,1,0,0,1,0,0
AI8R48AUGKA,Is Her ARM Still BROKEN?! Cast Removal,shotofyeagers,1711580.0,1,1,0,0,0,1
dIaLUc9eY2s,Who JUMPED into ALLIGATOR Pit!,shotofyeagers,1049268.0,1,1,1,0,0,0
xpsV_0r7Eug,TRAPPED in PRISON Escape Rooms! Every Prison ESCAPE in ONE,shotofyeagers,2119023.0,1,1,1,0,0,0
9MT7s8TWCZA,He RUINED IT?!,shotofyeagers,1296328.0,1,1,1,0,0,0
MkwVUsj5Xpc,She Made the TEAM!,shotofyeagers,309067.0,1,0,0,0,0,0
eWuHhoHZ61Y,IMPOSSIBLE Box Fort ESCAPE ROOM!,shotofyeagers,5880005.0,1,0,0,0,0,0
qPQPQGNH9UQ,Another BROKEN ARM?!,shotofyeagers,6959837.0,1,1,0,0,0,1
ic_vEj8SLMM,We Waited SEVEN Years for this...,shotofyeagers,83584.0,0,0,0,0,0,0
yOOaw1xbDTo,ZOMBiES are CHASiNG Me!,shotofyeagers,272221.0,1,1,0,0,0,0
SzMk9QV83Us,Does STEPHEN Have a GIRLFRIEND?! Q&A REVEAL,shotofyeagers,2742704.0,0,0,0,0,0,0
6eYgfrDqr3c,100 DARES in 24 HOURS!,shotofyeagers,3248899.0,1,1,0,1,0,0
IuNnioywl6g,The GRINCH is BACK! *NEW Christmas Music Video*,shotofyeagers,731275.0,1,0,0,0,0,0
UpK8O02Dw2E,Birthday JEALOUSY! Payton's a PRETEEN,shotofyeagers,5846263.0,1,1,1,0,0,0
_XY6aXUCxFA,Does She NEED SURGERY?!,shotofyeagers,439578.0,1,1,0,0,0,1
bJWP1UdpuRc,WORLD'S Largest Most TERRiFYiNG Waterslide!,shotofyeagers,15883.0,1,1,0,0,0,0
scvEdebKwJc,ESCAPE the LAVA MONSTER Game in REAL LIFE! Original Roblox Game,shotofyeagers,139713.0,1,1,0,0,1,0
VFgpeaJd7qo,He's FINALLY Back!,shotofyeagers,6346364.0,0,0,0,0,0,0
wMa7Av_Jdto,SOTY Easter Special 2025,shotofyeagers,280402.0,0,0,0,0,0,0
UJh7N5uyIrQ,WHO'S the Best Hide and Seeker?! with @thatyoutub3family,shotofyeagers,108394.0,1,0,0,1,0,0
zHGIxjPO27E,HiDiNG from the DOLL!,shotofyeagers,357987.0,1,1,0,0,0,0
OmWBWDSm4QA,It's Coming to an END!,shotofyeagers,253084.0,0,0,0,0,0,0
BwHOwC975e8,PiRATES take Over Our CRUiSE SHiP!,shotofyeagers,277329.0,1,1,0,0,0,0
DdInfOxJ3Jk,Her FIRST Terrifying STAIR SLIDE!,shotofyeagers,740081.0,1,1,0,0,0,0
1iHOP4OgOfo,SOTY Christmas Special 2023! Part 2,shotofyeagers,1094672.0,0,0,0,0,0,0
fu_JIM3XJLA,The HAUNTING Movie!,shotofyeagers,41306.0,1,1,0,0,0,0
LCvkuPGbOiQ,She's NEVER Been THiS SiCK!,shotofyeagers,793729.0,1,1,0,0,0,1
BJLuAyisaX8,We Can't Believe our BABY CHiCK DiED! *so sad*,shotofyeagers,14293.0,0,1,0,0,0,0
f0j7OitybTU,The FLOOR is LAVA for a WEEK!,shotofyeagers,19828.0,1,1,0,1,0,0
TslnE_k74fQ,LAST to LEAVE the GIANT Hot Tub WINS!,shotofyeagers,11393082.0,1,1,0,1,0,0
xiCPpK75Ego,Saying GOODBYE to our Elf on the Shelf!,shotofyeagers,14730.0,0,0,0,0,0,0
oeGMBAiODpU,WE PUT A SLIME POOL IN OUR FRONT YARD!!,smellybellytv,137776.0,1,1,1,0,0,0
9oA82VG_Dn8,There's a Stranger LIVING in our RV!!! Ep. 2! Jesse gets **Emotional**,smellybellytv,50577.0,0,1,1,0,0,1
7RP-3PEGa7I,HUSBAND SAYS NO TO NEW BABY KITTEN!!,smellybellytv,141526.0,0,1,1,0,0,0
Kpd7n0Ig_wc,Cleaning up after Hurricane Ian!!,smellybellytv,160994.0,0,0,0,0,0,0
A7Yo6YAIJBg,Jayla's Last Ever SCHOOL photo shoot!! **behind the scenes**,smellybellytv,63700.0,1,0,0,0,0,1
Zd0kpQCB8E8,WE TURNED OUR HOUSE INTO A ROLLER SKATING RINK!!,smellybellytv,273274.0,1,0,0,0,0,0
Qjk-5obyXzY,WHAT'S IN OUR SECRET ROOM?! WE FINALLY REVEAL IT...,smellybellytv,301258.0,1,0,0,0,0,0
zr_FXKQ5MmE,Eating only one Color CARNIVAL food challenge!!,smellybellytv,72138.0,1,0,0,1,0,0
qM3GKBq3v9Q,Epic Christmas dinner Cooking Challenge!!  Sis vs Sis!!,smellybellytv,43945.0,1,0,0,1,0,0
070ZJOml1UE,😱 Did we lose Aydah's ferrets for good... 😱,smellybellytv,446183.0,0,1,0,0,0,0
LpLmc6pqqxQ,Did the Hurricane DESTROY our NEW HOME?!!?,smellybellytv,166509.0,0,1,0,0,0,0
0tu7maUeHc0,We bought 100 BALLOONS from the Dollar Store!!,smellybellytv,107843.0,1,0,0,0,0,0
avLJL3k_Ls0,THEY GOT AWAY WITH IT! EPIC FAMILY ROAD TRIP!,smellybellytv,226274.0,1,1,1,0,0,0
-TwYYKzq08g,DIY Pumpkin Carving and SCARY STORIES!!,smellybellytv,53649.0,1,0,0,0,0,0
ETURjazHh9E,24 HOURS HOME ALONE FOR SPRING BREAK!!,smellybellytv,130371.0,1,0,0,1,0,0
erX4d4ygvhw,AYDAH SELLS SLIME (THE MOVIE),smellybellytv,2981260.0,1,0,0,0,0,0
2FKBRLThMN8,WE TURNED OUR HOUSE INTO A RESTAURANT!!,smellybellytv,2129078.0,1,0,0,0,0,0
cFPMLWZvTO0,Eating GUMMY FOOD only for 24 HOURS!!,smellybellytv,70388.0,1,0,0,1,0,0
xepZnUXYdsg,AMAZON MYSTERY BOX FIDGET TRADING!!,smellybellytv,164199.0,1,0,0,0,1,0
Wpgez85b7Pg,WE PLAY AMONG US IN REAL LIFE!! 2 IMPOSTERS (99.99999999% IQ),smellybellytv,396862.0,1,0,0,0,0,0
U_DKWS_dpU4,WE KEEP THE BABY RAT!! **JESSE HAS NO IDEA**,smellybellytv,952876.0,0,0,0,0,0,0
fHy7LgHQrS0,FEEDING OUR PET SNAKE FOR THE FIRST TIME!!,smellybellytv,479772.0,0,0,0,0,0,0
55Jq-kRF3oM,We Try VIRAL TIK TOK PRANKS on our Dogs!!,smellybellytv,68551.0,1,0,0,0,0,0
IOfjuTxQBA8,A DAY IN THE LIFE WITH OUR NEW BABY FERRET!!,smellybellytv,218384.0,0,0,0,0,0,0
TKlD-GM4K9I,Baby Wren's first time at the ZOO!! Killer Bees and CUTE Penguins!!,smellybellytv,26305.0,0,1,0,0,0,0
yxKI3myyM6I,🤯 FERRET MAZE  WITH TRAPS and BALL PITS!!🤯 [OBSTACLE COURSE] BONUS!,smellybellytv,208580.0,1,1,0,1,0,0
9ENQexBKSrc,"LAST TO LEAVE THE KITCHEN ISLAND WINS $1,000!!",smellybellytv,776108.0,1,1,0,1,0,0
90fT-cvwFhg,Behind the scenes Baby Wren's NewBorn photoshoot!!,smellybellytv,82420.0,1,0,0,0,0,1
-n2Sh8kkz1k,Emotional Surgery Day for Rory,smellybellytv,410238.0,0,1,0,0,0,1
6AF4iKyf1Tg,OUR NEW PUPPY IS AFRAID TO SWIM...,smellybellytv,125971.0,0,0,0,0,0,0
qezmztWq6Gs,WE TRY TO TAKE OUR PET FERRETS SWIMMING!!,smellybellytv,835951.0,0,0,0,0,0,0
k2GMC74XWgk,PUPPY NAME REVEAL AND WE TAKE HIM SHOPPING!!,smellybellytv,188167.0,0,0,0,0,0,0
ii74XHPM9kw,TERRA SNEAKS OUR CHICKENS INTO THE HOUSE!!,smellybellytv,213514.0,0,0,1,0,0,0
aiGIrrArK90,Baby Wren's first BEACH DAY and Rory faces her FEARS!!,smellybellytv,128863.0,0,0,0,0,0,0
zTnYfM1i6mY,Best Friend Sleepovers and skipping school!!,smellybellytv,48362.0,0,1,1,0,0,0
OUp8Efi_C8Y,HEART BREAKING PREGNANCY NEWS!!,smellybellytv,278108.0,0,1,0,0,0,0
OI9UHCTmnz0,EXPOSING OUR DAUGHTER'S PRIVATE TIK TOKS! DOES SHE SWEAR AT SCHOOL!!,smellybellytv,982791.0,0,1,1,0,0,1
YL-FG-fadYo,Surprise Teen Room Makeover...Christmas Edition!!,smellybellytv,41278.0,1,0,0,0,0,0
gqbyTedswTU,First Middle School Dance!! Get ready with Aydah!,smellybellytv,391737.0,1,0,0,0,0,0
iGMbNnQ2Hm0,Chaotic CHRISTMAS SPECIAL!! The girls get EMOTIONAL!! SBTV 2023,smellybellytv,254919.0,1,1,0,0,0,1
Cw3vvJ0hKQ4,No Budget at the Dollar Tree...THEN VS. NOW!!,smellybellytv,577658.0,0,0,1,0,0,0
6M8zvrWiRnI,Aydah tells the TRUTH about her ferrets and Rory goes back 2 school shopping!!,smellybellytv,198652.0,0,0,0,0,0,0
LIFsxbod1r4,TODAY WAS A HORRIBLE NO GOOD TERRIBLE DAY...,smellybellytv,231804.0,1,1,0,1,0,1
95R-rD3eugE,We Play EXTREME SARDINES!!  Who hides in the pool?!?,smellybellytv,396460.0,-1,0,0,0,0,0
yEAQyt9w0gE,FIRST to EAT is the LOSER!!! MR. Beast Box Challenge!!,smellybellytv,39091.0,1,1,0,1,0,0
7fZ9Yy60IhU,3 Terrifying Halloween Pranks to Haunt Your Trick or Treaters! DIY,smellybellytv,19585.0,1,1,0,0,0,0
s4TLFXe6CH0,Rory and Wren do EGG 🥚 roulette Challenge 🤺,smellybellytv,29761.0,1,0,0,1,0,0
TSNtJnhIIcA,Getting our house ready to MOVE!! **not clickbait**,smellybellytv,255353.0,0,0,0,0,0,0
gcdWjfFhz5M,ONE DOLLAR INGREDIENT CHRISTMAS MEAL COOKING CHALLENGE!!,smellybellytv,662889.0,1,1,0,1,0,0
NyAuKa0pW78,Rock paper scissors!! EAT and RUN CHALLENGE!! Teens VS PARENTS!!,smellybellytv,29704.0,1,1,0,1,0,0
6-Jt0s_zYgI,HoMe ScHool LocKer SuPplies In My Color!,tannerites,7660636.0,0,0,0,0,0,0
aq1Pukc0nE4,HOW DID YOU GET DANIELL'S NUMBER?,tannerites,378669.0,0,0,1,0,0,0
AWbdIeue9GU,SAVANNAH Q&A,tannerites,44385.0,0,0,0,0,0,0
bm8qS0OdcmE,Colored My Babysitter's Hair Pink! Pretty Pink Salon Hair Coloring!,tannerites,10986477.0,1,0,0,0,0,0
Xjl8mIjIwOk,This guy is GOOD!!,tannerites,1642746.0,0,0,0,0,0,0
p8mK0AvixUA,What's In My Homeschool Locker? Back To School Locker TOUR!,tannerites,1468656.0,0,0,0,0,0,0
8nL4iJSgmoA,Throwing A DaRt At A MaP Going to Whatever Store It Lands On!,tannerites,2122340.0,1,0,0,0,0,0
O0cm0t4RhCg,Learning Lessons On How To Be A Good Student!,tannerites,6447580.0,0,0,0,0,0,0
QsPd-34-YiA,CEREAL PIZZA?,tannerites,33076.0,1,0,0,0,0,0
0jVXtuvwQSg,Hello NeiGhboR Kicked Us Out Of The House!,tannerites,1695144.0,1,1,1,0,0,0
P4yUk_hueWY,HELP! Police Help Me Find My Lost Sister!,tannerites,5588052.0,1,1,1,0,0,0
fkyVji6VKcU,Body SwAp! Lizzy & LifeGuaRd Swap BodiEs On AccidEnt!,tannerites,2577669.0,1,0,0,1,0,0
I68w4k7K5NM,SARDINES IN THE MALL!! HIDE AND SEEK! HUGE ANNOUNCEMENT!!,tannerites,179586.0,0,0,0,0,0,0
oELaNMfqxXk,🐶ANOTHER DOG?🐕,tannerites,71437.0,-1,0,0,0,0,0
oRzEkEouOpU,SHARK Vs Baldi In Real Life!,tannerites,474390.0,1,1,1,0,0,0
jLe6-MBYvR8,Assigned seating on the bus?,tannerites,111509.0,0,0,0,0,0,0
2j5tcKABoxk,😱 I need money for the DANCE!!,tannerites,224200.0,1,1,0,0,0,0
xp9zeI0PbZE,Last To Be FOUND Hide And Seek Egg Hunt In The DARK!,tannerites,2516837.0,1,1,0,1,0,0
4GB8it4kX24,WE FILLED our BASEMENT with BALLOONS!!,tannerites,78557.0,1,0,0,0,0,0
dwJKih8onTc,Don' Say the WRONG Words! | Not My Lyrics Bowl Game!,tannerites,1321065.0,1,0,0,1,0,0
Eazaew0wRh0,Granny The BabySitter! Sisters Left Granny In Charge of 4 Tannerites Kids!,tannerites,14111573.0,0,0,0,0,0,0
E6MVZ4kUt_Q,Yoga Challenge LIVE!! The Ohana Adventure vs TANNERITES!,tannerites,256044.0,1,0,0,1,0,0
p5P94-WSuXw,Recreating Old Baby Pictures With The Tannerites!,tannerites,11666667.0,0,0,0,0,0,0
r0NtJxtKnbQ,Caught On Security Camera The Movie!,tannerites,3049338.0,1,0,0,0,0,0
sK7Vh2y1QtI,DANIELL GOT HIGHLIGHTS!!,tannerites,51744.0,0,0,0,0,0,0
vr3hKK9qPn8,HUGE house changes Tour! 🏚,tannerites,446942.0,0,0,0,0,0,0
FKykYpwNP0Y,KIDS ONLY VLOG!!😮,tannerites,179401.0,0,0,0,0,0,0
kGv14hcHRuA,SHE'S LEAVING!! |ALLIE'S FIRST BACKPACKING TRIP!!,tannerites,63832.0,0,0,0,0,0,0
vK_zBlQ1ka0,My Sister Is A ROBOT! Tannerites Robot DREAM!,tannerites,67322353.0,1,0,0,0,0,0
eBGlOkyw-vI,Last to be found ESCAPES Jail And WINS!!,tannerites,2252528.0,1,1,1,1,0,0
q_MuNU-N83I,Prank The Teacher Babysitter With Giant Bubble GumBall Machine And Quarters!,tannerites,17956096.0,1,0,0,0,0,0
vuMZtz4R2Oo,BABY'S FIRST HAIR CUT!!,tannerites,144988.0,0,0,0,0,0,1
-gF4hJcuciI,SHE LOVES UNICORNS! | TEEN BIRTHDAY PARTY PREP!!,tannerites,63133.0,0,0,0,0,0,0
vk8064tnNC4,"TRY, TRY AGAIN!!",tannerites,129048.0,1,0,0,0,0,0
WpBXmShQukw,Tannerites Kids Learn Importance Of Swimming Pool Safety Rules!,tannerites,28931125.0,0,0,0,0,0,0
kYpMRvva5p4,SUPER HERO COSTUME GYMNASTICS FAMILY CHALLENGE!!/Tannerites,tannerites,238645.0,1,1,0,1,0,0
Vjek_Wh-LJE,BOYFRIENDS Buy My First Day of School Outfit! | Back To School Clothes Shopping!,tannerites,273718.0,0,0,0,0,0,0
6OQYsmUZY24,Last to Eat ICE CREAM Wins 10 Build A BEARS!,tannerites,5778995.0,1,0,0,1,0,0
5ZmPKvS0tcQ,FiNdinG AcTiviTieS In My 4 PriMary Colors!,tannerites,15348017.0,0,0,0,0,0,0
PISf6H5EP6Y,Soda Pop DANCERS Turned DEMON! Hunting Demon Hunters!,tannerites,7985515.0,1,1,1,0,0,0
PK85W8t9WP4,SQS - ONE MEAL FOR THE REST OF YOUR LIFE! WHAT WOULD BE YOUR CHOICE??,tannerites,24283.0,0,0,0,0,0,0
fg9pTsbRU-Y,WEAKNESS AND STRENGTH! WHAT IS YOURS? SQS,tannerites,47343.0,0,0,0,0,0,0
m-AXCHZK6Is,😢MY FRIEND BROKE UP WITH ME!!,tannerites,143849.0,0,1,1,0,0,0
gRN3fVFpsoo,Opening Presents Christmas Morning 2021!,tannerites,1562788.0,0,0,0,0,0,0
p3wnZhhhydg,Summer S'Mores!!,tannerites,91509.0,0,0,0,0,0,0
Xl0JhNSikiM,Buying Real Snow Cones At The Pretend Drive Thru Shack With A Real SnoCone Machine!,tannerites,28211837.0,1,0,0,0,0,0
9gm0-XgrX10,Texting Mafia Body Down In The WATER!,tannerites,4932744.0,1,1,1,0,0,0
apqDLOJHeaA,YOUTH CONFERENCE 2016!!,tannerites,28571.0,0,0,0,0,0,0
b3txWHyRyA8,SOLAR ECLIPSE PARTY!! 🌙,tannerites,95125.0,0,0,0,0,0,0
1ASbN_Tqw6U,PRANKING The Mailman!,tannerites,32017378.0,1,1,0,0,0,0
Z5lXUgJNWw0,Someone Broke Into Our House! The Visitors (File 27),thatyoutub3family,128968.0,1,1,1,0,0,0
tJJ-r6UdScU,"Sardines, Hide And Seek, Infection Tag! @Shot of The Yeagers",thatyoutub3family,53025.0,1,0,0,0,0,0
d6wWyePHwKU,Trapped?! Smashing The Wall! The Visitors (File 17),thatyoutub3family,137369.0,1,1,1,0,0,0
OzHaKRpgoYI,No Sleep For 24 Hours! How To Stay Awake! Winter Survival Challenge,thatyoutub3family,47203.0,1,0,0,1,0,0
Yig7EUQvYMs,Trampoline Tricks!,thatyoutub3family,55009.0,1,0,0,0,0,0
PvbaxcmTg5U,New Evidence Found! Saying YES To Everything YOU Suggested On Instagram! The Visitors (File 3),thatyoutub3family,186669.0,1,1,1,0,0,0
jg5V5FXMboI,Last To Leave The Epic Roller Coaster Wins!,thatyoutub3family,111972.0,1,0,0,1,0,0
norrDMAcHbg,Try To Squeeze In Challenge!,thatyoutub3family,41933.0,1,0,0,1,0,0
geLPiDz39CU,Eat Lick Sniff Leave! Game Of Chance!,thatyoutub3family,50645.0,1,0,0,1,0,0
iWusgRo_ga8,Don't Get Caught! Hide And Seek In Among Us In Real Life!,thatyoutub3family,182402.0,1,0,1,1,0,0
fSKbLGc0J_Y,"Reacting To Ty, Dogs And Ghost Orb Caught On Camera At Night!",thatyoutub3family,44056.0,1,0,0,0,0,0
hXXlpHSKIPQ,Guess The Powdered Food Challenge,thatyoutub3family,48163.0,1,0,0,1,0,0
hmH5PsWrqx0,Last One To Leave The Bubble Ball Wins!,thatyoutub3family,121400.0,1,0,0,1,0,0
zHSPuuv_v4I,Blindfolded Blaster Battle! Free For All And Teams!,thatyoutub3family,32308.0,1,0,0,1,0,0
pX50RmbpDEo,Destroying Our House To Find This Hidden Inside! The Visitors (File 20),thatyoutub3family,124011.0,1,1,1,0,0,0
jC9YtNaFcXA,Our Top Secret Contact Gave Us A Mystery Clue! The Visitors (File 7),thatyoutub3family,137698.0,1,0,1,0,0,0
8JQ-5SSZOek,Who Does Jordans New Puppy Love The Most?,thatyoutub3family,675632.0,0,0,0,0,0,0
ifF5lUCbFd4,Katies Garden Tour,thatyoutub3family,17217.0,0,0,0,0,0,0
zlUjjQLCTQ4,Family Ski Trip Vlog! We Had To Crawl Down The Mountain!,thatyoutub3family,63045.0,0,1,0,0,0,0
-NANd78K4L0,The Worst Player Has To Do A Mystery Punishment In A Balloon!,thatyoutub3family,64100.0,1,0,1,0,0,0
Cq0XG-0z0AI,Last To Leave You Won't Do It Dares Wins!,thatyoutub3family,274039.0,1,1,0,1,0,0
_NEZmmA8ztM,Sardines Hide And Seek! Last To Be Found Wins!,thatyoutub3family,228223.0,1,0,0,1,0,0
UqjEKJ7qm-Y,How Did I Get Here? What Happened To My Family Part 2,thatyoutub3family,46539.0,0,1,1,0,0,0
4AlB2gdytRU,She's Baaack! The DollMaker Returns,thatyoutub3family,147696.0,1,1,1,0,0,0
Mdk3cFSeuyg,Alaska Cruise Vlog 2023!,thatyoutub3family,81203.0,0,0,0,0,0,0
ebDvdxoyPaU,Bad Timing! Among Us In Real Life In The Dark 3,thatyoutub3family,122116.0,1,0,0,0,0,0
dpbTFMIY9cc,"Among Us But In Real Life 3! (Imposter 9,999,999)",thatyoutub3family,529576.0,1,0,0,0,0,0
1deQdKpW85A,The DollMaker Returns!,thatyoutub3family,248706.0,1,0,0,0,0,0
ggxxbJjQWGs,Last To Leave The Messy Circle Wins!,thatyoutub3family,31316.0,1,0,0,1,0,0
ikUQSXd-xOA,What's In The Sock Game,thatyoutub3family,86334.0,1,0,0,0,0,0
PT1pNeoZlbk,Roulette Christmas Shopping Switch Up Challenge,thatyoutub3family,282650.0,1,0,0,1,0,0
WwM5vbqYkPk,We Are Remodeling Our House!,thatyoutub3family,192052.0,0,0,0,0,0,0
Mjomoga3I3A,Draw It And You Eat It Challenge!,thatyoutub3family,230922.0,1,0,0,1,0,0
1_ynXGADv7w,Catch Phrase! Family Game Night!,thatyoutub3family,37733.0,1,0,0,0,0,0
r9IBQ-Th6s4,First Time Making Homemade Cheese And Then Baking With The Cheese!,thatyoutub3family,27926.0,0,0,0,0,0,0
aGUl9kk2Yqs,Who Built The Best Blanket Fort? Kids Vs Parents,thatyoutub3family,129863.0,1,0,0,1,0,0
SeEQFymHa-o,Whoever Finds The Best Treasure Wins! Throwback Video!,thatyoutub3family,76804.0,1,0,0,1,0,0
Vz5DoeO7bno,"Fall Family Activities! Haunted House, Pumpkin Walk And Straw Maze!",thatyoutub3family,81793.0,0,0,0,0,0,0
kwrOV5aoRWc,Abigail Stole The DollMakers Power! The DollMaker Season 5 Episode 3,thatyoutub3family,121998.0,1,0,1,0,0,0
G4VBR2_Jd10,Christmas Mystery Box Gift Exchange!,thatyoutub3family,63942.0,1,0,0,1,0,0
ipihm64VX6o,The Visitors Movie 2 Should We Be Worried?,thatyoutub3family,505831.0,0,0,0,0,0,0
lUWIkhSEjVY,Answer The Question Or We Destroy Your Room Jake!,thatyoutub3family,46676.0,1,1,0,0,0,0
IvKPh1vALso,The Imposter Was So Sneaky!!! Among Us In Real Life Christmas Edition Round 1,thatyoutub3family,369227.0,1,0,0,1,0,0
6Ggw9tp988o,Gingerbread House Decorating Competition 2022,thatyoutub3family,41676.0,-1,0,0,0,0,0
E6-_H7jqBYs,Hello Neighbor In A Modern Mansion!,thatyoutub3family,171482.0,1,0,0,0,0,0
nzrLtC8Too0,Trying 30's Retro Candy!,thatyoutub3family,47336.0,1,0,0,0,0,0
iTooRBH_Mtw,Will It Slushie? Testing Your Ideas!,thatyoutub3family,73499.0,1,0,0,0,0,0
wf-RNPt6w-I,Silent Blindfolded Blaster Battle With Bells!,thatyoutub3family,38659.0,1,0,0,1,0,0
COgDa14swpY,Mystery Box Musical Chairs! Last To Leave Wins!,thatyoutub3family,135634.0,1,0,0,1,0,0
l9pRxmkIwyY,Halloween Party Treats Bakeoff! Vote For Your Favorite!,thatyoutub3family,28970.0,1,0,0,1,0,0
mHCDM0b6Yt8,KESLEY'S BIG PAYDAY | PAID FOR GRADES | THE LEROYS,theleray,289012.0,1,0,0,0,0,0
6bpKTWAxqS4,We tried the alphabet challenge and we were so bad at it 😂,theleray,29890.0,1,0,0,1,0,0
qpiQEPB-QCM,Perri's New Bedroom Makeover | New LED Lights | The LeRoys,theleray,301576.0,0,0,0,0,0,0
6B8SJCiVI4Q,MEETING MY FAVORITE NFL PLAYER TAYSOM HILL | THE LEROYS,theleray,119981.0,0,0,0,0,0,0
08OoYu25aK4,Let's Do This | Summit In Florida Day 1  | The LeRoys,theleray,100732.0,0,0,0,0,0,0
iFBmLbDiE0Q,Special Time With My Girls | The LeRoys,theleray,152016.0,0,0,0,0,0,0
CTNMyZFp1SU,Kesley's Senior Trip plans | Last Dance Competition | The LeRoys,theleray,92413.0,1,0,1,1,0,0
fJnpbBYZAjs,🐴Beautiful photos on a horse | The LeRoys,theleray,185141.0,0,0,0,0,0,0
GRf5OPDTiqo,Level 3 skills for all star cheer tryouts #shorts,theleray,524545.0,1,0,0,0,0,0
bO1_NxOj2Z0,Reese's Evening Routine | The LeRoys,theleray,181646.0,0,0,0,0,0,0
EULgWfGnJFI,THOSE BOYS WERE RUDE | THE LEROYS,theleray,204342.0,1,1,1,0,0,0
iY4Yju4Kl90,I'M SORRY | PLEASE FORGIVE ME | THE LEROYS,theleray,499460.0,1,1,1,0,0,0
Y0LFx9a1-nk,Rhett's 18 Years Old | Birthday Tradition,theleray,90403.0,0,0,0,0,0,0
wyTMyAZMwms,Try this on your next leg/glute day 🥵,theleray,25175.0,0,0,0,0,0,0
oZ3w2cvPyzw,What!? What else are you hiding from me? | The LeRoys,theleray,106172.0,1,1,1,0,0,0
TYKgRhwQx4Q,Back To School Supply Shopping Is Different This Year | The LeRoys,theleray,238162.0,0,0,0,0,0,0
TN--673xwbY,Taking friends to the Haunted Car Wash | Tradition | The LeRoys,theleray,103528.0,0,0,0,0,0,0
6o6jDDlqzMs,Never Done This For A Birthday Before | Birthday Surprise | Happy birthday Perri,theleray,359290.0,0,0,0,0,0,0
cjIPFMfq8OQ,Missing him so much.,theleray,99111.0,0,1,0,0,0,0
QQ95Ri-MCyY,TEEN MOM FOR A DAY | THE LEROYS,theleray,437064.0,1,0,0,0,0,0
N_xSwdteRfE,HER DREAMS CAME TRUE | THE LEROYS,theleray,435065.0,0,0,0,0,0,0
