id,title,channel_short_name,viewCount,performative,emotional_bait,narrative_conflict,challenge_format,commercial_content
SIMf7pAIJKo,Trick or Treat,bonniehoellein,2820659,0,0,0,0,0
TiiofThzE4E,Hey Jimmy Kimmel I told my kid I ate all their Halloween candy,bonniehoellein,14639525,0,0,0,0,0
jELF2YazWzk,"""Pigments"" makeup look ft. Makeup Geek",bonniehoellein,10047,0,0,0,0,0
Dc7wlptRNok,Apple Addiction,bonniehoellein,115140,0,0,0,0,0
Xa8CLvZerqQ,How to APPLY and REMOVE false lashes!,bonniehoellein,13680,0,0,0,0,0
Oh0h6-J_2U0,Party Hard!,bonniehoellein,328269,0,0,0,0,0
pX6IMQDqnRQ,7 Piece Makeup Look / Basic Tutorial,bonniehoellein,18769,0,0,0,0,0
Dj9M7wcLESs,How to Clean Makeup Brushes,bonniehoellein,29082,0,0,0,0,0
VZ9FqklOgH4,Kids Help Change a tire,bonniehoellein,131796,0,0,0,0,0
2aC96vntTOU,Makeup Geek Pigment Swatches / Colab with Ellie,bonniehoellein,36193,0,0,0,0,0
28sUrdFMB9A,Date Night!,bonniehoellein,90005,0,0,0,0,0
Qeb-CfhgnSg,Easy Bunny Face Paint Tutorial,bonniehoellein,808184,1,0,0,0,0
JNP8TJgcLQE,Tinkerbell / Fairy Makeup Tutorial,bonniehoellein,1004583,1,0,0,0,0
KdG8GslBluQ,Sugar Skull / Two Face,bonniehoellein,251065,1,0,0,0,0
YUv_LB-sZBU,Mac and Cheese,bonniehoellein,1012979,0,0,0,0,0
Vw80vYiZfe4,Toddler Boy Haircut,bonniehoellein,251249,0,0,0,0,0
EvYqyEzhlus,Egg Roulette Challenge!,bonniehoellein,560628,1,0,0,1,0
bPZkyNiOW6A,Fell Asleep 4 Wheeling!,bonniehoellein,367873,0,0,0,0,0
zSlbqqOaFCo,Eyeliner Tutorial / Step-by-step /,bonniehoellein,24207,0,0,0,0,0
ReenrDjqfL4,Hair Cut FAIL,bonniehoellein,787018,0,0,0,0,0
BIZ2rSmaiIU,My Foundation Routine,bonniehoellein,33141,0,0,0,0,0
Utpi2NxnfT4,Boston First Walks,bonniehoellein,657823,0,0,0,0,0
OsdPrc5ikpc,daddy daughter tag,bonniehoellein,74148,0,0,0,0,0
CQTBicSUals,Soft Peach Makeup Tutorial,bonniehoellein,30233,0,0,0,0,0
1FM5KgMiYks,Room Tour/Transformation,bonniehoellein,59097,0,0,0,0,0
VNDHgHfLw2c,Kansas City,bonniehoellein,314454,0,0,0,0,0
xOl-WRUwSyY,The End of an Era (WK 465) | Bratayley,bratayley,6266689,0,0,0,0,0
HNGqH3bSxUQ,Making Wishes (WK 464) Bratayley,bratayley,1044993,0,0,0,0,0
RyiBetV4iu8,Baby Lemon Face (WK 463) Bratayley,bratayley,1391680,0,0,0,0,0
4kqktYyrlOs,They Are So Sick (WK 462) Bratayley,bratayley,1359786,0,0,0,0,0
LGALT58F7e0,Maryland Gymnastics (WK 461) Bratayley,bratayley,1753138,0,0,0,0,0
crNbLedb7Wk,Headed to Maryland (WK 460) Bratayley,bratayley,1560148,0,0,0,0,0
9pXoBHn0p8w,THE POP ROCKS + COKE EXPLOSION!,bratayley,152644,0,0,0,0,0
amWMmnPi3sY,Looking at Caleb's Things (WK 459) Bratayley,bratayley,2903337,0,0,0,0,0
9hK6YQ4zeb0,THE MAD DOG CHALLENGE! | Hayley LeBlanc & London Angel,bratayley,813873,0,0,0,0,0
clSsqI2eILw,"She Messed with the Wrong Person, Again! (WK 458) Bratayley",bratayley,3223534,0,0,0,0,0
kCcyxntUxbI,How to Make Rainbow Lava Lamps! | Hayley LeBlanc & London Angel,bratayley,112184,0,0,0,0,0
_L3HFIuglBw,Finally a Room Tour? (WK 457) Bratayley,bratayley,1505375,0,0,0,0,0
qB2KvxZWBAQ,HOW TO DO THE SHAMROCK SHAKE! | Hayley LeBlanc & London Angel,bratayley,292304,1,0,0,0,0
1xI1FQ-exRQ,Skater Girls (WK 456) Bratayley,bratayley,916999,0,0,0,0,0
StrLuMnSTeo,HOW TO MAKE A FIRE SNAKE! | Hayley LeBlanc & London Angel,bratayley,144449,1,0,0,0,0
bdb0xQKPhYU,Rock Stars (WK 455) Bratayley,bratayley,500209,0,0,0,0,0
4eajAThQJbw,HOW TO WALK ON EGGS! | Hayley LeBlanc & London Angel,bratayley,919154,1,0,0,0,0
NngL66fN5k4,Now She's Driving! (WK 454) Bratayley,bratayley,662040,0,0,0,0,0
WrXXhhq_Iz0,HOW TO MAKE DIET SODA EXPLODE! | Hayley LeBlanc & London Angel,bratayley,358011,1,0,0,0,0
9nuzg-AgTck,Urgent Care (WK 453) Bratayley,bratayley,4754560,0,0,0,0,0
RWf_jauRbuA,HOW TO MAKE EXPLODING FOAM! | Hayley LeBlanc & London Angel,bratayley,351756,1,0,0,0,0
X8o0R9y6QeE,A Cow Ate My Finger (WK 452) Bratayley,bratayley,1799126,0,0,0,0,0
AXllNo1sV-Y,Mexico Vacation (WK 451) Bratayley,bratayley,1377309,0,0,0,0,0
HNnO96Uc1B8,Teen Choice 2019 (WK 450) Bratayley,bratayley,1671734,0,0,0,0,0
4j1FKC8esYk,I'm Socially Awkward (WK 449) Bratayley,bratayley,717061,0,0,0,0,0
ZGHAcfp8yuY,How to Collab (WK 448) Bratayley,bratayley,504736,0,0,0,0,0
pN5IBv73FIg,Road Trip Q & A (WK 447) Bratayley,bratayley,1068250,0,0,0,0,0
Rl2sL_8C5L8,Too Sick to Perform? (WK 446) Bratayley,bratayley,1173491,0,0,0,0,0
z_pKvi329yY,Hayley's Second Piercing (WK 445) Bratayley,bratayley,1815217,0,0,0,0,0
3wPtT0fgMwc,Traumatized (WK 444) Bratayley,bratayley,789134,0,0,0,0,0
rcGN8aWo9E4,Hanging at Nickelodeon (WK 443) Bratayley,bratayley,651982,0,0,0,0,0
cABbLQhh4DY,Back in Concert (WK 442) Bratayley,bratayley,1110243,0,0,0,0,0
yXKJVa7ueFs,Fear & Falling (WK 441) Bratayley,bratayley,1181613,0,0,0,0,0
Jyl5JsPVEyQ,Drinking Paige's Mommy Milk (WK 440) Bratayley,bratayley,1480603,0,0,0,0,0
RFdmGK3mGfQ,Baby Thief (WK 439) Bratayley,bratayley,2404169,0,0,0,0,0
4TeAl9hpFXI,Busted! Cutting Her Own Hair (WK 438) Bratayley,bratayley,1120187,0,0,0,0,0
U_JmSnIOtbE,Real Talk with Annie (WK 437) Bratayley,bratayley,1194235,0,0,0,0,0
2ldHp1aRpic,Life Imitating Art (WK 436) Bratayley,bratayley,639830,0,0,0,0,0
xW3wr_NN9cY,Billboard in Times Square (WK 435) Bratayley,bratayley,817569,0,0,0,0,0
EFY3eGvYy1E,Ear Piercing and Coachella (WK 434) Bratayley,bratayley,3190368,0,0,0,0,0
FVRejH4FN7M,Don't Get Clickbaited (WK 433) Bratayley,bratayley,738628,0,0,0,0,0
QW0XWiIa9UY,Baby Lemon (WK 432) Bratayley,bratayley,2926011,0,0,0,0,0
Xb74ID3EJW4,Sister Haircuts (WK 431) Bratayley,bratayley,799465,0,0,0,0,0
-FUjNm8pZ7Y,The New Man (WK 430) Bratayley,bratayley,699438,0,0,0,0,0
3YKx2MvLgXw,Ann Squared (WK 429) Bratayley,bratayley,1026227,0,0,0,0,0
fRPLOINKUyw,So Frustrated with Instagram (WK 428) Bratayley,bratayley,840396,0,0,0,0,0
lmj3_X9utxk,Doing Big Things (WK 427) Bratayley,bratayley,438248,0,0,0,0,0
auyfK1lm1Lk,Making Memories Last (WK 426) Bratayley,bratayley,1026029,0,0,0,0,0
P2T_ol-DhtI,Starting Rumors (WK 425) Bratayley,bratayley,826807,0,0,0,0,0
TlSF8f-kGGo,Be My Valentine (WK 424) Bratayley,bratayley,3254600,0,0,0,0,0
kSWqIEP0TB0,Nickelodeon Star (WK 423) Bratayley,bratayley,857016,0,0,0,0,0
cGUjEJlVsO0,We're Just Two People (WK 422) Bratayley,bratayley,729042,0,0,0,0,0
SmYAN6uJ2ng,Can't Stop My Tears (WK 421) Bratayley,bratayley,2425163,0,0,0,0,0
w7YqohxQvGk,Beauty is Pain (WK 420) Bratayley,bratayley,900730,0,0,0,0,0
SYDVzXpamGA,We're Making a Movie (WK 419) Bratayley,bratayley,605334,1,0,0,0,0
gC3V1gv73X0,Changes (WK 418) Bratayley,bratayley,1274734,0,0,0,0,0
17ILDiFwG28,Just Keep Smiling (WK 417.6) Bratayley,bratayley,447158,0,0,0,0,0
nWNQ1PMIy6w,Goodbye 2018 (WK 417.5) Bratayley,bratayley,451444,0,0,0,0,0
oaue1oohvFk,Yoga with a View (WK 417.4) Bratayley,bratayley,526514,0,0,0,0,0
TgmPqgKv_Ig,Success (WK 417.3) Bratayley,bratayley,311059,0,0,0,0,0
VtBMAeTAcRQ,Doggy Bath Day (WK 417.2) Bratayley,bratayley,436129,0,0,0,0,0
8WmFz9eJq_w,Still Got It (WK 417) Bratayley,bratayley,500784,0,0,0,0,0
X72Tm3a9jcg,She's a Model (WK 416.7) Bratayley,bratayley,336613,0,0,0,0,0
2NIC6omng7k,Christmas Day Dog Fight (WK 416.6) Bratayley,bratayley,674019,0,0,0,0,0
8Rx-EzcuMC8,Santa's Favorite Cookies (WK 416.5) Bratayley,bratayley,311405,0,0,0,0,0
T3nf516zUz4,Christmas in Hollywood (WK 416.4) Bratayley,bratayley,431760,0,0,0,0,0
KkQi4hGjdKA,We Got Our Stuff (WK 416.3) Bratayley,bratayley,333800,0,0,0,0,0
oPbAPQtdCxQ,Sisters VS Sisters (WK 416.2) Bratayley,bratayley,317851,0,0,0,0,0
C1wsZXpqN7I,First Magazine (WK 416) Bratayley,bratayley,287777,0,0,0,0,0
zzKlMzP1MRs,What's Happening (WK 415.7) Bratayley,bratayley,323308,0,0,0,0,0
HBRDbrVTZdg,Do Not You (WK 415.6) Bratayley,bratayley,274227,0,0,0,0,0
ZRWr-Ux--cE,Her Last Day (WK 415.5) Bratayley,bratayley,339903,0,0,0,0,0
5ssPidCNemU,Finally Driving (WK 415.4) Bratayley,bratayley,1522564,0,0,0,0,0
hWFpNB_64gw,Sporty Annie (WK 415.3) Bratayley,bratayley,397969,0,0,0,0,0
vHAGFGyB4oU,Pregnany Dance Party! (WK 415.2) | Bratayley,bratayley,802028,0,0,0,0,0
yrSNvi-JCZA,Go to Bed or Cry (WK 415) | Bratayley,bratayley,236427,0,0,0,0,0
Bqqp5BxIy3A,Strike a Pose (WK 414.7) | Bratayley,bratayley,782755,0,0,0,0,0
kwp0p0qTKlE,Hug it Out (WK 414.6) | Bratayley,bratayley,400744,0,0,0,0,0
HPV_EZlkh4E,You Are Heartless (WK 414.5) | Bratayley,bratayley,304871,0,0,0,0,0
8ef_dZs_wC8,Scary S'mores (WK 414.4) | Bratayley,bratayley,245813,0,0,0,0,0
PAAq-NpG_Z8,Annie LeBling Concert (WK 414.3) | Bratayley,bratayley,386666,0,0,0,0,0
IXAU76AWFKo,Basically Doctors (WK 414.2) | Bratayley,bratayley,435674,0,0,0,0,0
nI1AYL-bQXU,Changes Are Coming (WK 414) | Bratayley,bratayley,691207,0,0,0,0,0
wmSoeisTmio,Annie's 14 (WK 413.7) | Bratayley,bratayley,1124122,0,0,0,0,0
Kz3YKnumoh8,Surprise Party (WK 413.6) | Bratayley,bratayley,844391,0,0,0,0,0
XnrZuiwNcHg,No Voice Before a Concert (WK 413.5) | Bratayley,bratayley,428296,0,0,0,0,0
_i0q6W0dNlg,Concert Rehearsal (WK 413.4) | Bratayley,bratayley,264502,0,0,0,0,0
z31cyR9Sxx4,BTS of Annie’s Newest Music Video (WK 413.3) | Bratayley,bratayley,286289,0,0,0,0,0
YFpLAcI6TZA,We Love It Here (WK 413.2) | Bratayley,bratayley,894715,0,0,0,0,0
zuKriXkcYmQ,Decorate the Tree (WK 413) | Bratayley,bratayley,346992,0,0,0,0,0
phZfaiomoXg,Our New School (WK 412.7) | Bratayley,bratayley,566798,0,0,0,0,0
_DfRo2eCqE4,Name That Influencer Challenge (WK 412.6) | Bratayley,bratayley,357221,0,0,0,0,0
ghdm1q0WY3E,Secret Room Makeover (WK 412.5) | Bratayley,bratayley,673096,0,0,0,0,0
3G3KuvKmMt8,Annie LeBling at BeautyCon Pop (WK 412.4) | Bratayley,bratayley,346726,0,0,0,0,0
ANlYBhF1-kc,Pretending it's Summer (WK 412.3) | Bratayley,bratayley,439069,0,0,0,0,0
e4ZynoQa_sE,Black Friday Shopping (WK 412.2) | Bratayley,bratayley,575991,0,0,0,0,0
fhej9WAOeBY,So Much to be Thankful For (WK 412) | Bratayley,bratayley,332130,0,0,0,0,0
4HlICMUgxc4,Christmas at Disney? (WK 411.7) | Bratayley,bratayley,322937,0,0,0,0,0
yApRR6ic9l8,Holiday Surprises (WK 411.6) | Bratayley,bratayley,355098,0,0,0,0,0
ZWf_-0kdhXI,She Got Hurt (WK 411.5) | Bratayley,bratayley,339242,0,0,0,0,0
b0OlC6Gj-s0,Girls Night (WK 411.4) | Bratayley,bratayley,338307,0,0,0,0,0
hIVsBfoaK9A,"Finally, A House Tour (WK 411.3) | Bratayley",bratayley,1342223,0,0,0,0,0
mNBUn5JVayU,Mini House Tour & Game Night (WK 411.2) | Bratayley,bratayley,581348,0,0,0,0,0
aGJnAX5qQTo,New House Furniture (WK 411) | Bratayley,bratayley,724514,0,0,0,0,0
m0KOZzStmIA,Most Unhealthy Snack Ever (WK 410.7) | Bratayley,bratayley,375729,0,0,0,0,0
4w0gm8HuF0M,We Got a House (WK 410.6) | Bratayley,bratayley,724404,0,0,0,0,0
NyY5WDgXb_g,First Day with Nickelodeon (WK 410.5) | Bratayley,bratayley,269382,0,0,0,0,0
BWC4m9BEjRI,Trying Gymnastics Again (WK 410.4) | Bratayley,bratayley,838867,0,0,0,0,0
xN2J6mi42R0,Releasing a Christmas Song (WK 410.3) | Bratayley,bratayley,368243,0,0,0,0,0
1ASakHGSwH8,Our Dogs Are Back (WK 410.2) | Bratayley,bratayley,720197,0,0,0,0,0
ygJUITv4jZg,Braids by Annie (WK 410.2) | Bratayley,bratayley,520238,0,0,0,0,0
eizNRsKulXg,Gonna Die Trying (WK 410) | Bratayley,bratayley,322903,0,0,0,0,0
YLD9BM90roA,Dancing in Public (WK 409.7) | Bratayley,bratayley,346304,0,0,0,0,0
E3jLSAMnoZA,Live Gone Wrong (WK 409.6) | Bratayley,bratayley,389429,0,0,0,0,0
CH9cZ7G2ngg,Goodbye to Jo (WK 409.5) | Bratayley,bratayley,315224,0,0,0,0,0
7GDpzWYqLJE,Lip Sync Challenge (WK 409.4) | Bratayley,bratayley,315257,0,0,0,0,0
30SwyGiyqHw,Pregnancy Reaction Video | Bratayley,bratayley,3902806,0,0,0,0,0
Q9ccBcksrL8,Working Hard (WK 409.3) | Bratayley,bratayley,253205,0,0,0,0,0
oYL1qme3kp8,19 Under 19 (WK 409.2) | Bratayley,bratayley,506699,0,0,0,0,0
UuQV9oGZZwc,Halloween Suprise Party! (WK 409) | Bratayley,bratayley,358898,0,0,0,0,0
BF4G7xFCzKU,Can We Keep Him? (WK 408.7) | Bratayley,bratayley,268069,1,0,0,0,0
wdixoD5kD0k,It's Wednesdays My Dudes (WK 408.6) | Bratayley,bratayley,231762,0,0,0,0,0
RRSeM2U0Awo,L.A. Red Carpet Party (WK 408.5) | Bratayley,bratayley,1646472,0,0,0,0,0
lSaqMO5shq8,Mama Jo WK (408.4) | Bratayley,bratayley,242564,0,0,0,0,0
4XpW0SV3Qy0,Abducted By An Alien (WK 408.3) | Bratayley,bratayley,303910,0,0,0,0,0
rGegfkcqQKM,Shop Til You Drop (WK 408.2) | Bratayley,bratayley,472782,0,0,0,0,0
hV5F6ADaPEk,Last Minute Halloween Costume Idea (WK 408) | Bratayley,bratayley,302689,0,0,0,0,0
TOHN-SGG8IY,Hayley Gives Annie a Makeover with Freckles & Wing (WK 407.7) | Bratayley,bratayley,437817,0,0,0,0,0
xU7J1uPqBZM,Annie's 10 Year YouTube Anniversary (WK 407.6) | Bratayley,bratayley,384342,0,0,0,0,0
uJDF5A0jYqY,Hayley's New Wardrobe (WK 407.5) | Bratayley,bratayley,686989,0,0,0,0,0
vp3sECB_Ep0,Outfits For The Streamys! (WK 407.4) | Bratayley,bratayley,322237,0,0,0,0,0
FEH3UznqvtY,Jo's Back! (WK 407.3) | Bratayley,bratayley,358924,1,0,0,0,0
P5CnW2mpmKQ,New House Design Decisions (WK 407.2) | Bratayley,bratayley,622406,1,0,0,0,0
4yBQ41n5RCs,Annie Has An Announcement (WK 407) | Bratayley,bratayley,393110,1,0,0,0,0
aQ-Y1O8R0jU,Hayley Gets Highlights! (WK 406.7) | Bratayley,bratayley,1930952,1,0,0,0,0
kYnVF9xiK-I,Halloween Makeup Test (WK 406.6) | Bratayley,bratayley,349255,1,0,0,0,0
fO-BWhM4uck,In House Masseuse (WK 406.5) | Bratayley,bratayley,332413,1,0,0,0,0
-9O9_odWZJs,New Eyelash Extensions! (WK 406.4) | Bratayley,bratayley,469809,1,0,0,0,0
QEHCEuJLo2o,Designing Her Dream Room! (WK 406.3) | Bratayley,bratayley,2934643,1,0,0,0,0
9yMFfdUcr94,The Bucket List Family Made Our Day! (WK 406.2) | Bratayley,bratayley,311230,1,0,0,0,0
7Fo_JteHeXk,Her Nickelodeon Announcement! (WK 406) | Bratayley,bratayley,522255,1,0,0,0,0
vuQpeQp0oDs,She's An Adult Baby! (WK 405.7) | Bratayley,bratayley,700381,1,0,0,0,0
7h5XaxBjLXA,Scared Her So Bad! (WK 405.6) | Bratayley,bratayley,580385,1,0,0,0,0
ZfzSXstCT-4,Mouse Trap (WK 405.5) | Bratayley,bratayley,263646,1,0,0,0,0
iygdepe2nmE,Lost and Broken (WK 405.4) | Bratayley,bratayley,450377,1,0,0,0,0
f_u8jNBHiQw,Not A Good Decision (WK 405.3) | Bratayley,bratayley,398644,1,0,0,0,0
XIHhPN4JgjA,We Have A House! (WK 405.2) | Bratayley,bratayley,582966,1,0,0,0,0
jH62BKei964,Secret New Character (WK 405) | Bratayley,bratayley,218177,1,0,0,0,0
HJiHkwrv_xQ,Changing Things (WK 404.7) | Bratayley,bratayley,350331,1,0,0,0,0
1KrZrJh75tY,Raw and Uncut (WK 404.6) | Bratayley,bratayley,326637,1,0,0,0,0
AhpFSRnvAKo,Prepared for Kidnappers (WK 404.5) | Bratayley,bratayley,335284,1,0,0,0,0
eBtL2F4R6WQ,Unbreakable iPhone Challenge (WK 404.4) | Bratayley,bratayley,419470,1,0,0,0,0
CrrVeRKPeJo,Getting Killed on Fortnite (WK 404.3) | Bratayley,bratayley,334134,1,0,0,0,0
FaZYRGQ6MyM,Found The Missing Camera! (WK 404.2) | Bratayley,bratayley,381558,1,0,0,0,0
2f2iXfSKw2Y,Is She Broken or Fixed? (WK 404) | Bratayley,bratayley,353100,1,0,0,0,0
Hicw8hevWKM,A Really Good Plan... (WK 403.7) | Bratayley,bratayley,263246,1,0,0,0,0
z6MlvTVohj8,Annie Takes the Driver's Seat! (WK 403.6) | Bratayley,bratayley,462410,1,0,0,0,0
A6lGM6XRfvM,Taste Test Gone Wrong! (WK 403.5) | Bratayley,bratayley,464778,1,0,0,0,0
NrMCKdaxgUE,Cranky 10 Year Old! (WK 403.4) | Bratayley,bratayley,500258,1,0,0,0,0
RU9QPkgnWhI,We Found Our Dream Home! (WK 403.3) | Bratayley,bratayley,476772,1,0,0,0,0
_0ad8jjwG7g,Alexa Quiz Challenge (WK 403.2) | Bratayley,bratayley,418016,1,0,0,0,0
Ze8n7F92oX4,Pumpkin Carving Contest with Jack Black and Owen Vaccaro | Bratayley,bratayley,201531,0,0,0,0,0
53YzbKv4M34,Parents Can't Do That! (WK 403) | Bratayley,bratayley,385766,0,0,0,0,0
ikc8fsqT-Z4,Why Are You Here? (WK 402.7) | Bratayley,bratayley,355607,0,0,0,0,0
n2ALeGNVQbQ,Missing School... (WK 402.6) | Bratayley,bratayley,471474,0,0,0,0,0
CxtYEaZqZVY,Not Feeling Well... (WK 402.5) | Bratayley,bratayley,489606,0,0,0,0,0
asTbPNnxQPU,Song Release Celebration! (WK 402.4) | Bratayley,bratayley,465715,0,0,0,0,0
E4ATDrv0cw0,Her First Facial! (WK 402.3) | Bratayley,bratayley,351888,0,0,0,0,0
CxX3zLiVWg4,Magic Castle Pumpkin Project (WK 402.2) | Bratayley,bratayley,354740,0,0,0,0,0
GMuZYUDbpNU,A Tough Decision... (WK 402) | Bratayley,bratayley,524025,0,0,0,0,0
uwCrTbBWLsU,Last Day of House Hunting! (WK 401.7) | Bratayley,bratayley,557011,0,0,0,0,0
XWYgd0fa6nw,First Day of School! (WK 401.6) | Bratayley,bratayley,2963094,0,0,0,0,0
Ra94Osftrjw,House Hunting Day 2 (WK 401.5) | Bratayley,bratayley,463057,0,0,0,0,0
kPUfI88xhCs,We Got Lots! (WK 401.4) | Bratayley,bratayley,419129,0,0,0,0,0
6S9ldRIhMsM,House Hunting - Day 1 (WK 401.3) | Bratayley,bratayley,533313,0,0,0,0,0
-86Mp2yFwaw,She's Panicked! (WK 401.2) | Bratayley,bratayley,527890,0,0,0,0,0
bEZg8qjFd7Q,Whale Watching! (WK 401) | Bratayley,bratayley,396152,0,0,0,0,0
-4Rl9mM3rc0,Our Own Swimming Pool! (WK 400.7) | Bratayley,bratayley,3993424,0,0,0,0,0
v6ly9LoJ_Go,The Road Trip Continues... (WK 400.6) | Bratayley,bratayley,447659,0,0,0,0,0
Aax4MHv-mB8,Golden Gate Birthday Picnic | Happy 10th Birthday Hayley!  (WK 400.5) | Bratayley,bratayley,1900773,0,0,0,0,0
z47JUoqoHGI,She's 10! (WK 400.4) | Bratayley,bratayley,3804921,0,0,0,0,0
pn8WGdPbIGI,Birthday Haul (WK 400.3) | Bratayley,bratayley,966679,0,0,0,0,0
-jlGijdRhms,Onesie Day! (WK 400.2) | Bratayley,bratayley,405860,0,0,0,0,0
25XgBl9CDCA,Don't Get Burned! (WK 400) | Bratayley,bratayley,310265,0,0,0,0,0
FQoq8WgdcG8,So Crafty! (WK 399.7) | Bratayley,bratayley,691875,0,0,0,0,0
Jv_7Q7IdfhA,I'm Gonna Cry (WK 399.6) | Bratayley,bratayley,636731,0,0,0,0,0
aC6aNH-n9hw,Underwater Handshake (WK 399.5) | Bratayley,bratayley,400914,0,0,0,0,0
ply6my1Y89I,Listen Here L A  Zoo! (WK 399.4) | Bratayley,bratayley,408973,0,0,0,0,0
3Z6u5g1WFmM,New Cover In The Works (WK 399.3) | Bratayley,bratayley,365712,0,0,0,0,0
NKgrr97uyrk,Surprise Party (WK 399.2) | Bratayley,bratayley,596975,0,0,0,0,0
pS7KHUcb8yo,It's Officially Happening (WK 399) | Bratayley,bratayley,753539,0,0,0,0,0
wkDyy2jc5ek,New Instagram Theme! (WK 398.7) | Bratayley,bratayley,644150,0,0,0,0,0
zZYZES5f0yg,School Supplies Haul! (WK 398.6) | Bratayley,bratayley,2011474,0,0,0,0,0
MtaDUsveacY,This Isn't Looking Good...  (WK 398.5) | Bratayley,bratayley,500858,0,0,0,0,0
6-5pY2fvwMw,Back to School 2018 (WK 398.4) | Bratayley,bratayley,2401076,0,0,0,0,0
gsshoQ8iOZY,Very First Time! (WK 398.3) | Bratayley,bratayley,474659,0,0,0,0,0
KAIbjG9PUYI,Family Game Day! (WK 398.2) | Bratayley,bratayley,557175,0,0,0,0,0
8kV52V8PbK0,Back To School! (WK 398) | Bratayley,bratayley,832098,0,0,0,0,0
6ksP2MHSrv0,Why Is This Fun (WK 397.7) | Bratayley,bratayley,524623,0,0,0,0,0
qaLvH8OUCTY,So Proud Of Her! (WK 397.6) | Bratayley,bratayley,693937,0,0,0,0,0
VLlEK_jHpcY,We Nailed It! (WK 397.5) | Bratayley,bratayley,703282,0,0,0,0,0
ecfASsAiFI4,We're The Parents! (WK 397.4) | Bratayley,bratayley,641536,0,0,0,0,0
a6I6_bbEPko,Bye Puppies (WK 397.3) | Bratayley,bratayley,555867,0,0,0,0,0
mjRTt75wn84,She Passed...! (WK 397.2) | Bratayley,bratayley,810565,0,0,0,0,0
Z6SIMqckjHo,This Never Happens (WK 397) | Bratayley,bratayley,628369,0,0,0,0,0
rEosGmzHRhA,Let's Travel the World (WK 396.7) | Bratayley,bratayley,352475,0,0,0,0,0
HOK8rBE8kj0,It's All Weird (WK 396.6) | Bratayley,bratayley,333592,0,0,0,0,0
eTjDQ5Yn_c4,Jumping for Joy (WK 396.5) | Bratayley,bratayley,1235760,0,0,0,0,0
D1QLY_0bIMQ,Vlogging Underwater (WK 396.4) | Bratayley,bratayley,563284,0,0,0,0,0
3NWnqG7rfRk,Musical.ly Is Shut Down (WK 396.3) | Bratayley,bratayley,1036254,0,0,0,0,0
nowo3Mzc3-Y,Use Your Hands! (WK 396.2) | Bratayley,bratayley,567576,0,0,0,0,0
Ecga87tmWxc,Lake Prank! (WK 396) | Bratayley,bratayley,1421508,0,0,0,0,0
4awuBCqH8-Y,Not Having A Great Day... (WK 395.7) | Bratayley,bratayley,481317,0,0,0,0,0
0fcyt5nXYAc,She Can't Speak (WK 395.6) | Bratayley,bratayley,2197101,0,0,0,0,0
gDkcmBhbWUk,Fun in the Sun (WK 395.5) | Bratayley,bratayley,412636,0,0,0,0,0
jOMOMR4YcVY,She Almost Drowned (WK 395.4) | Bratayley,bratayley,1613895,0,0,0,0,0
nhiyW24RpN0,A Storm Is Coming! (WK 395.3) | Bratayley,bratayley,2701001,0,0,0,0,0
6iQqf1zceoQ,Back on Stage (WK 395.2) | Bratayley,bratayley,552124,0,0,0,0,0
rB6w-P--Yo8,Bulls Eye First Try (WK 395) | Bratayley,bratayley,375980,0,0,0,0,0
dKMII1Sslqc,Maryland House Tour (WK 394.7) | Bratayley,bratayley,1269493,0,0,0,0,0
YQVwdA-oJ4E,She's Wrapped (WK 394.6) | Bratayley,bratayley,478612,0,0,0,0,0
NUZyVvkwHcs,Starting Over... (WK 394.5) | Bratayley,bratayley,918077,0,0,0,0,0
o-FL5IoivFQ,Her Dream Car! (WK 394.4) | Bratayley,bratayley,362447,0,0,0,0,0
_zcF2hec8Qk,Did She Dye Her Hair (WK 394.3) | Bratayley,bratayley,639070,0,0,0,0,0
C04Mdm-jSsQ,Perfectly 13 (WK 394.2) | Bratayley,bratayley,3030394,0,0,0,0,0
LU59iigOMHg,Candy Taste Test 🍫 (WK 394) | Bratayley,bratayley,357126,0,0,0,0,1
RYS-T93sB1M,"10,000 Ball Pit Prank 😂 (WK 393.7) | Bratayley",bratayley,799685,1,1,0,1,0
_5C5atX3rdk,She's A Painter 🎨 (WK 393.6) | Bratayley,bratayley,511060,0,0,0,0,0
XnZ_s4cs5Qw,Wasabi Dessert?! 🔥 (WK 393.5) | Bratayley,bratayley,375802,0,0,0,0,0
HQMom1HD8ko,iPhone Prank 📱 (WK 393.4) | Bratayley,bratayley,701217,1,1,0,1,0
hWb_4xye2S8,Good Peeps 😊 (WK 393.3) | Bratayley,bratayley,1252439,0,0,0,0,0
HjUpEZYNXPI,She Loves Mussels 😋 (WK 393.2) | Bratayley,bratayley,368321,0,0,0,0,0
AuLN5efv-9w,Now She's a Barista! ☕ (WK 393) | Bratayley,bratayley,355277,0,0,0,0,0
tbcw0cVlxVo,We Made a Mark on the World 🌎 (WK 392.7) | Bratayley,bratayley,442987,0,0,0,0,0
U879YoLfPng,The Magic One! 🎩 (WK 392.6) | Bratayley,bratayley,295444,0,0,0,0,0
q3x6Xu_CTg4,Next Level Performance 💃 (WK 392.5) | Bratayley,bratayley,645160,0,0,0,0,0
Ase_QmnTceE,Annie the Photographer 📷 (WK 392.4) | Bratayley,bratayley,436383,0,0,0,0,0
