title,viewCount,channel_short_name,cluster
The ASSISTANT EGG BABY Scavenger Hunt for The Ultra Rare Egg Baby Surprise Toy,558529.0,thesuperherobuddy,11
Assistant has a Paw PATROL Mystery Statue and Hunts For Fun Toys,755315.0,thesuperherobuddy,14
Assistant Plays Soggy Doggy game with PJ Masks and Paw Patrol,6323583.0,thesuperherobuddy,14
The Assistant House Surprise Looking for Paw Patrol and PJ Masks Toys,231075.0,thesuperherobuddy,14
ASSISTANT Ninja Training with Zip Lines and Rope Courses Video,100423.0,thesuperherobuddy,9
The Assistant Paw Patrol Scavenger Hunt in Halloween Town,1831067.0,thesuperherobuddy,14
The Chocolate Surprise Egg Maker with Hidden Paw Patrol and PJ Masks Toys,294009.0,thesuperherobuddy,11
The Assistant Makes Special Halloween Slime with PJ Masks,636405.0,thesuperherobuddy,14
Assistant PAW PATROL TRAIN HUNT With Hidden PJ Masks Toys,2519061.0,thesuperherobuddy,14
ASSISTANT Crayola Marker Spray Painter Colors with TheEngineeringFamily,67434.0,thesuperherobuddy,3
"TEDDY RUXPIN Assistant Swimming, Rollercoaster, and Playground Playdate",319183.0,thesuperherobuddy,11
ASSISTANT Uses Rusty Rivets Tool To Fix the Park,509245.0,thesuperherobuddy,14
Assistant Ropes Course and Zip Line Scavenger Hunt,599988.0,thesuperherobuddy,9
Assistant Plays the Break Free Family Escape Challenge Game,10579215.0,thesuperherobuddy,14
MINNIE MOUSE Needs PJ Masksto Save the Bowtastic Pastry Kitchen from Romeo,384383.0,thesuperherobuddy,11
PAW PATROL  Beach Tower Is lost  By PJ Masks Romeo  Toys,59250.0,thesuperherobuddy,11
ASSISTANT with Mickey and the Roadster Racers Go Cart Racing Video,692538.0,thesuperherobuddy,14
The  Assistant Searches for Chase and  Rubble Toys,891010.0,thesuperherobuddy,14
The  Assistant Searches for PJ Masks and Minnie Mouse Toys at the Park,8480340.0,thesuperherobuddy,14
Enchantimals Magical Scavenger Hunt with The Assistant,1943797.0,thesuperherobuddy,14
ASSISTANT visits the  Mattel Enchantimals Panda Tree House Play set,459161.0,thesuperherobuddy,14
Assistant  Goes on a Descendants adventure with  Evie and Mal,8597445.0,thesuperherobuddy,14
Assistant has a Scavenger Mine Hunt For the Avengers Toys,20263033.0,thesuperherobuddy,14
PAW PATROL Pirate Patroller taken by Captain Hook Toy Video,167637.0,thesuperherobuddy,14
ASSISTANT with Minnie Mouse Walk and Play Puppy with Wiggle in Corn Maze,478250.0,thesuperherobuddy,11
Assistant Plays with Paw Patrol Water Table Surprise with PJ Masks,12164909.0,thesuperherobuddy,14
PJ Masks Gekko Plays with Fidget Spinners with Assistant and Batboy,18778823.0,thesuperherobuddy,14
DESCENDANTS 2  Assistant Hunts for Mal and Evie Toys,3795139.0,thesuperherobuddy,14
Assistant Tries the Ninja Training Ropes Course and Zip Lines,5658504.0,thesuperherobuddy,14
ASSISTANT with the  Furreal Tiger Toy Unboxing,303728.0,thesuperherobuddy,14
JOJO Siwa Rollercoaster Challenge The Assistant Wins Jojo Toys Video,624025.0,thesuperherobuddy,11
Assistant Hunts for Paw Patrol Chase Rubble at Great Wolf  Lodge,5689382.0,thesuperherobuddy,14
PJ Masks  Romeo Steals the Golden Pineapple The Assistant Mine Hunt,91223670.0,thesuperherobuddy,14
PJ Masks Baby Gekko Takes Assistant and Batboy Playground Tools,9482839.0,thesuperherobuddy,14
PJ MASKs Needs the  Paw Patrol Pup 2 Hero Stations Toy Parody,258254.0,thesuperherobuddy,14
PUPPY DOG PALS Rolly and Bingo Puppy Doghouse Toy Story,424665.0,thesuperherobuddy,11
The Assistant Plays on the Roller Coaster with Paw Patrol,4830440.0,thesuperherobuddy,14
Assistant has a Little Sprouts Playground Hunt for Cabbage Patch,4001938.0,thesuperherobuddy,14
Water Park Fun The  Assistant and Batboy searches for Officer Smalls,3411140.0,thesuperherobuddy,14
ASSISTANT New York Treasure Hunt in Central Park and Statue of Liberty,1939017.0,thesuperherobuddy,9
PAW PATROL Rubble Mountain Rescue with the Assistant Toy Unboxing,199094.0,thesuperherobuddy,11
Assistant and Batboy Waterpark Scavenger Hunt for PJ Masks Toys,1678750.0,thesuperherobuddy,14
Assistant and Batboy Ryan Search for Fidget Spinners Taken by Catboy,5037416.0,thesuperherobuddy,14
Assistant Paw Patrol Doctor Nursery with Chase Rubble and Skye Toys,970874.0,thesuperherobuddy,14
Opening Puppy Dog Pals Surprise Egg at the Pool Party,290876.0,thesuperherobuddy,11
PJ Masks Rival Racers Track with Catboy  Toy Unboxing,1008678.0,thesuperherobuddy,11
Assistant Baby Spa Day with Baby Paw Patrol Toys,589518.0,thesuperherobuddy,11
Exploring the PJ Masks Transforming Rooms for Gekko and Catboy,4290815.0,thesuperherobuddy,14
PUPPY DOG PALS Rolly and Bingo Funny Missions Toys Unboxing,2807493.0,thesuperherobuddy,11
The Assistant Unboxes Doc McStuffins All in One Baby Nursery,1977687.0,thesuperherobuddy,1
Puppy Dog Pals Bingo and Rolly Found in a cave by The Assistant,4642687.0,thesuperherobuddy,14
Assistant Plays What is Inside Surprise with Magic and Mr  Moody Face,234389.0,thesuperherobuddy,14
Assistant Hunts for the Silliest Things In The Woods with PJ Masks,3757558.0,thesuperherobuddy,14
The Assistants Ball Pit Surprise with Despicable Me Minion Toys,514540.0,thesuperherobuddy,11
Assistant  Adventure Silly Dance Party Funny Kids Video,1540516.0,thesuperherobuddy,11
DINOSAUR HUNT at   Assistant Hunts for the Scariest Dinosaur,297234.0,thesuperherobuddy,14
Assistant Finds PJ Masks in the Slip n Slide Inflatable Bounce,3135842.0,thesuperherobuddy,14
ASSISTANT Adventure as Despicable Me Minions Taken by Captain Hook,1246093.0,thesuperherobuddy,14
Assistant Plays with Paw Patrol in a Bounce House Slip n Slide,6000245.0,thesuperherobuddy,14
Paw Patrol goes Ball Pit FIshing with the Assistant,7524327.0,thesuperherobuddy,14
PJ Masks Surprises Paw Patrol at the Drive Through Window,392475.0,thesuperherobuddy,14
FOOD SMASH Explore Healthy Foods with the Assistant,288668.0,thesuperherobuddy,3
Assistant Pretend Play Search for PJ Masks on Tom Sawyer's Island,11687037.0,thesuperherobuddy,14
Opening Color Changing Slime Surprise Eggs with Captain Underpants  Toys,785645.0,thesuperherobuddy,11
Assistant Cookie Hunt with Paw Patrol and PJ Masks Surprise Toys,1000494.0,thesuperherobuddy,14
PJ MASKS Romeo Lab Vehicle and Night Ninja Bus Toys Unboxing,819781.0,thesuperherobuddy,11
Assistant Surprise Piggy Bank Smash with Paw Patrol and Minion Toys,963451.0,thesuperherobuddy,11
"Assistant Searches  Resort for Paw Patrol Chase, Rubble Toys",15332912.0,thesuperherobuddy,14
Assistant Finds the Silliest things at world Mystery Mansion,617329.0,thesuperherobuddy,14
PAW PATROL Sea Patroller with Chase New Toy Unboxing,261722.0,thesuperherobuddy,14
Assistant Learns about the My Size Lookout Tower,6677909.0,thesuperherobuddy,14
The Assistant's Shark Attack Funny Inflateable Bounce House Contest,587478.0,thesuperherobuddy,9
The Assistant Adventure watch PJ Masks Catch POKEMON PIKACHU Toy Parody,411492.0,thesuperherobuddy,14
COLOR T Shirt Design Assistant Designs How to Make PJ Masks Clothes,814212.0,thesuperherobuddy,14
Assistant Plays with Play Doh Dog Check Up Doctor Video,13562592.0,thesuperherobuddy,14
FOOD SMASH Surprise Find Healthy Foods With the  Assistant,945015.0,thesuperherobuddy,3
Assistant Makes Happy Meal Cookies with Cookie Maker Toy Unboxing,1901923.0,thesuperherobuddy,14
Assistant Hunts for Paw Patrol Skye and Chase Toys,671756.0,thesuperherobuddy,14
Assistant Operates a Pretend Drive Thru Restaurant,12592791.0,thesuperherobuddy,14
Assistant Opens Surprise Minnie Mouse and Paw Patrol Piggy Banks,487847.0,thesuperherobuddy,14
The Assistant at Dinosaur Mountain with Paw Patrol a Funny Toy Parody,368213.0,thesuperherobuddy,14
Assistants Plays with the Birthday Play Doh Clown Play Set,1149402.0,thesuperherobuddy,14
The Assistant Goes thru the Drive Thru for Meals are taken by the Gorillas,2177399.0,thesuperherobuddy,14
Assistant Opens PJ Masks Surprise Eggs with Pete and Paw Patrol,790310.0,thesuperherobuddy,14
WIGGLES Backyard Play Date with the Assistant Finds His Favorite Ball,1786712.0,thesuperherobuddy,14
Assistant Delivers meals to Mickey and friends through the Drive Thru,6875281.0,thesuperherobuddy,14
The Assistant's Silly Talent Show with Goofy and Donald Duck,725616.0,thesuperherobuddy,14
ASSISTANT Fixes Mickey and the Roadster Racers Car for Goofy,1153993.0,thesuperherobuddy,14
Assistant Bowling with Paw Patrol Marshall and Minnie Mouse,553466.0,thesuperherobuddy,14
GORILLAS and the ASSISTANT Gorillas Escape into Arcade Funny Kids Video,133249.0,thesuperherobuddy,11
HOW TO MAKE Bath Fizzies Assistant Makes Surprise Toy Bath Fizzy Funny Kids Video,2864322.0,thesuperherobuddy,13
Assistant's Magic Donut  Stand Serves Paw Patrol with Surprise Slime Toys,760542.0,thesuperherobuddy,14
Assistant Delivers Pizza to Mickey Mouse as Captain Hook,8742803.0,thesuperherobuddy,14
Painting with the Assistant  How to Make Funny Hand Print Pictures,397509.0,thesuperherobuddy,14
Assistant and PJ Masks Search for Papa Smurf and Smurfette,1378347.0,thesuperherobuddy,14
CARS 3 Lightning McQueen Mack Tool Kit and Hauler Toy Unboxing,100676.0,thesuperherobuddy,11
PLAY DATE Assistant Fun Training Day at the Park,2239594.0,thesuperherobuddy,9
Assistant goes on a Pikachu and Pokémon Hunt at the Park,3139835.0,thesuperherobuddy,14
BATH FIZZY Surprise The Assistant Finds Paw Patrol and PJ Masks Surprise Toys,487099.0,thesuperherobuddy,14
Assistant Plays in the Paw Patrol Skye Surprise Tent with PJ Masks,3048343.0,thesuperherobuddy,14
PAW PATROL Chase and Skye Pull Back Toys Unboxing,296254.0,thesuperherobuddy,11
Opening Paw Patrol and PJ Masks Surprise Eggs which Toy will be your favorite,8265871.0,thesuperherobuddy,11
Assistant Opens New Surprise Colleggible Hatchimals Toys Unboxing,120662.0,thesuperherobuddy,14
PLAY DATE Assistant Plays at The Park with Slides and Water Fun,1530678.0,thesuperherobuddy,9
Assistant Washes the cars of Mickey and the Roadster Racers Toy Parody,1114819.0,thesuperherobuddy,11
PIGGY BANK Surprise Assistant Opens Moana and Pokemon Toys,1125519.0,thesuperherobuddy,11
PAW PATROL Rubble and Marshall Mission Vehicles Toy Unboxing,380332.0,thesuperherobuddy,11
Watch as PJ Masks Plays Lion Guard in Sharky Shark Game,441522.0,thesuperherobuddy,14
Assistant Funny Trampoline Tricks with the Gorillas and Gaston,3203437.0,thesuperherobuddy,14
The Assistant plays Hide N Seek with PJ Masks and Paw Patrol at the Park,359809.0,thesuperherobuddy,14
ASSISTANT Playground Playdate Fun with Animals Swings and Monkey Bars,1377424.0,thesuperherobuddy,11
Assistant Searches for Dory and Nemo in this Surprise Toy Hunt,607859.0,thesuperherobuddy,14
Paw Patrol's Marshall Rescues a Kitty in this Roll Patrol Train unboxing,382946.0,thesuperherobuddy,14
SUMMER TIME Fun Assistant  Water Slides and Zip Line Fun,1807505.0,thesuperherobuddy,9
Assistant Hunts for Pokemon Go Pickachu and Charizard at the Park,1000540.0,thesuperherobuddy,14
The Assistant Turns into a Princess Belle from Beauty and the Beast,1054131.0,thesuperherobuddy,14
Detective Assistant Finds the Boss Baby Funny Kids Video,619442.0,thesuperherobuddy,14
Paw Patrol Rubble's Pup Fu and Kitty Cat Toy Unboxing,306293.0,thesuperherobuddy,11
What is inside the Surprise Pocket Pillow? Is it Paw Patrol or PJ Masks,228494.0,thesuperherobuddy,14
Playing Operation Sharky Shark with Surprise PJ Masks and Paw PatrolToys,389539.0,thesuperherobuddy,14
The Assistant Plays Hide N Seek with PJ Masks Gekko and Minnie Mouse in the Pak,2132953.0,thesuperherobuddy,14
The Assistant searches for Surprise Golden Egg and Smurfs at the Park,571926.0,thesuperherobuddy,14
PJ Masks Catboy Prevents Romeo from taking Paw Patrol Pup 2 Hero Toys,382117.0,thesuperherobuddy,14
What will the Assistant Find inside these PJ Masks and Paw Patrol Surprise Eggs,2026295.0,thesuperherobuddy,14
Paw Patrol Mission Air Patroller with a funny Robo Dog Toy Hunt,1089272.0,thesuperherobuddy,14
The Paw Patrol Golden Surprise Egg Hunt will the Assistant Find all of the Eggs,287183.0,thesuperherobuddy,14
The Assistant Plays Hide n Seek with Paw Patrol  in the Park,7758881.0,thesuperherobuddy,14
The Assistant Plays Toilet Trouble Game with Beauty and the Beast Gaston,1619891.0,thesuperherobuddy,14
MAGIC SHOW Assistant Surprise Funny Magic Show,586739.0,thesuperherobuddy,14
DIG IT Assistant Hunts for Gold and Diamond Dig It Challenge,139755.0,thesuperherobuddy,14
Paw Patrol Plays Troll's Poppy in Piranha Panic Game,135943.0,thesuperherobuddy,14
Lay or Break Game Demonstration as the Assistant has Farm Fun with Donald Duck,441180.0,thesuperherobuddy,14
The Assistant Plays Beauty and the Beast's Gaston in Funny Egged on Game,1365741.0,thesuperherobuddy,14
The Assistant's Golden Egg Hunt for Little Live Pets Ultra Golden Chick,3369799.0,thesuperherobuddy,14
Saban Power Rangers inspired Assistant Morphs into Pink and Yellow Rangers,1856731.0,thesuperherobuddy,14
The Assistant Slime Experiment to make Booger Balls with Paw Patrol a,226708.0,thesuperherobuddy,3
The Assistant Tests the Barbie Drone Vs Star Wars Drone,131620.0,thesuperherobuddy,14
The Assistant Goes on a Color Changing Surprise Treasure Hunt For Jewelry,5618089.0,thesuperherobuddy,14
Assistant Plays on Water Slides on her Disney Cruise to Castaway Cay,5601281.0,thesuperherobuddy,14
Assistant Searches for Elena of Avalor and Funny LOL Surprises,1078853.0,thesuperherobuddy,5
Beauty and the Beast's Gaston and Big Bad Takes Princess Belle Golden Rose,699938.0,thesuperherobuddy,5
Beauty and the Beast's Belle Treasure Hunt for the Golden Rose,650025.0,thesuperherobuddy,5
Assistant Stops the Big Bad Wolf from taking her Toy Fair Surprises,1081629.0,thesuperherobuddy,14
Assistant's Paw Patrol Ocean Hunt for Chase and Rubble on Castaway Cay,53802028.0,thesuperherobuddy,14
The Paw Patrol Silly Dog Rescue with Mission Vehicles Chase Toy,557791.0,thesuperherobuddy,14
"Mickey Mouse Has to Catch Red, Green, and Purple Gorillas",241283.0,thesuperherobuddy,11
The Assistant's Pirate  Treasure Hunt on Tortola,1541470.0,thesuperherobuddy,14
The Assistant Plays on Mickey Mouse  Bounce House and finds Treasure,1367006.0,thesuperherobuddy,14
Assistant Searches for PJ Masks in the Ocean Caves,6076716.0,thesuperherobuddy,14
The Assistant opens Cube Surprises with Wiggles and PJ Masks,353254.0,thesuperherobuddy,14
The Assistant Explores the Lion Guard Surprise tent with Paw Patrol Toys,646685.0,thesuperherobuddy,14
The Assistant Explores the new Shopkins Winnie Award  and Little Live Hatching Pets,86296.0,thesuperherobuddy,14
The Assistant Plays in the Surprise Shark Bounce House and Ball Pit,547720.0,thesuperherobuddy,14
The Assistant Opens Piggy Bank Smash Surprises with Paw Patrol and Scooby doo Toys,176574.0,thesuperherobuddy,14
The Assistant Replaces Captain Hooks Hook in Her Backyard Clinic,147617.0,thesuperherobuddy,14
The Assistant goes on a  Spider Scavenger Hunt with Paw Patrol,7238059.0,thesuperherobuddy,14
ASSISTANT Doctor Barbie Medical Set with Elsa and Puppy Surprise Toys Video,585825.0,thesuperherobuddy,11
The Assistant's Baby Gorilla and Animal Surprise Adventure,597623.0,thesuperherobuddy,14
New Doc MCstuffins  and Vampirina Toys at 2017 Toy Fair,295697.0,thesuperherobuddy,11
The Assistant Plays Toilet Trouble and Pie in the Face at 2017 Toy Fair,3433032.0,thesuperherobuddy,14
The Assistant Searches for Surprise Pokeballs in a Inflateable Bounce House,1820175.0,thesuperherobuddy,14
Gorillas Escape and Play with the Assistant in Her Bounce House,11245587.0,thesuperherobuddy,14
Assistant Finds New CollectEggiblle Hatchimals at 2017 Toy Fair,374583.0,thesuperherobuddy,11
ASSISTANT Tries Super Fast Racing New Toys and sees Batman and Wonder Woman,405371.0,thesuperherobuddy,14
Paw Patrol My Size Lookout and Sea Patroller at 2017 Toy Fair,2829162.0,thesuperherobuddy,11
The PJ Masks Transforming Towers New Toys  at 2017 Toy Fair,225142.0,thesuperherobuddy,11
The Assistant Explores the Mickey Mouse Surprise Train Tent,138387.0,thesuperherobuddy,14
ASSISTANT Saves Mickey Mouse and Minnie from Captain Hook,831144.0,thesuperherobuddy,14
Assistant Plays as Lego Movie Batgirl In her Bounce House,1217035.0,thesuperherobuddy,14
"What is the Assistant's Favorite Arcade Game Is it Air Hockey, Pinball or Driving?",744293.0,thesuperherobuddy,11
The Assistant Has Fun Playing the Doctor Operation Play Doh Surprise,7389222.0,thesuperherobuddy,14
"Paw Patrol Pup Mission Pad Toy Unboxing with Rubble, Skye, and Chase",209531.0,thesuperherobuddy,11
The Assistant Archaeological Surprise Toy Hunt and Bounce House,504354.0,thesuperherobuddy,11
Assistant Gorilla Hunt Searching for Gorillas from  the Zoo,16578508.0,thesuperherobuddy,14
ASSISTANT Plays Bounce House Hide n Seek with Wiggles Dressed as PJ Masks Romeo,1213898.0,thesuperherobuddy,14
The Lion Guard Janja Hyena Hideout Toy Unboxing with Kion and Bunga,2480977.0,thesuperherobuddy,11
The Assistant Spins the Wheel of Color Surprise with a Bounce House,3081204.0,thesuperherobuddy,14
Paw Patrol Skye and Zuma Roll Patrol Rescue Toy Unboxing,1070275.0,thesuperherobuddy,11
ASSISTANT and Wiggle Play in the Ball Pit of Surprises with PJ Masks,265480.0,thesuperherobuddy,14
Assistant Explores her Surprise Tent with Paw Patrol and Mickey  Roadster Racers V,230928.0,thesuperherobuddy,14
Assistant Goes on a Pokemon Scavenger hunt in her Bounce House,4106744.0,thesuperherobuddy,14
Assistant Show Wiggles her Surprise Tents with Paw Patrol and PJ Masks,520323.0,thesuperherobuddy,14
ASSISTANT goes on a   Mickey and the Roadster Racers Scavenger Hunt,240009.0,thesuperherobuddy,14
ASSISTANT Mystery Inflatable Bounce House Hunt for Bones the Skeleton,2927030.0,thesuperherobuddy,9
LION GUARD  Kion Has fun with Janga New Toys Video,868181.0,thesuperherobuddy,11
ASSISTANT Opens Doc MCStuffins Baby CeCe Toy Set Toys,300002.0,thesuperherobuddy,11
Assistant Finds Paw Patrol + PJ Masks in Colorful Surprise Cubes,2926457.0,thesuperherobuddy,14
The Assistant's Silly Inflatable Bounce Hunt for Paw Patrol,7971703.0,thesuperherobuddy,14
ASSISTANT Plays in inflateable Bounce House with Paw Patrol Toys,731444.0,thesuperherobuddy,14
Opening LOL Lil Outrageous Littles and PJ Masks Toys,247782.0,thesuperherobuddy,11
The Assistant has a Police Station Surprise with Paw Patrol,4134848.0,thesuperherobuddy,14
ASSISTANT Plays Air Hockey againt Paw Patrol and PJ Masks,1282934.0,thesuperherobuddy,14
The Assistant unboxes Doc McStuffins Baby Cece Toys,4677283.0,thesuperherobuddy,11
ASSISTANT Opens  Emoji Blitz Surprise Pillows with PJ Masks,442601.0,thesuperherobuddy,14
Assistant Plays Has Pokemon Scavenger Hunt in the Bounce House,4104538.0,thesuperherobuddy,14
Assistant Boxes Captain Hook and Big Bad Wolf Sporting Contest,567890.0,thesuperherobuddy,14
Opening LIL OUTRAGEOUS LITTLES Surprises with PJ Masks,283525.0,thesuperherobuddy,14
ASSISTANT Animal Hunt Surprise Seal Beach Hunt Video,659377.0,thesuperherobuddy,14
Paw Patrol and Mickey Mouse  Lego Surprise Toys,153029.0,thesuperherobuddy,11
PJ MASKS Gekko and Catboy Talking Figures Toys unboxing,81720.0,thesuperherobuddy,11
Assistant Surprise Cafe with Paw Patrol Surprise Toys,1398788.0,thesuperherobuddy,14
Assistant Searches for Pokemon Charmander and Charizard at the Park,2062642.0,thesuperherobuddy,14
Paw Patrol Mission Vehicles for Skye and Rubblec and Chase Toy Unboxing,214414.0,thesuperherobuddy,11
"The PJ Masks  Deluxe Catboy, Owlette, and Catboy Vehicles Unboxing",81132.0,thesuperherobuddy,11
Unboxing the Paw Patrol Mission Cruiser With Marshall New Toys Video,353049.0,thesuperherobuddy,11
Assistant's Science Experiment with Liquid Metal Gallium Lil' Engineers,726589.0,thesuperherobuddy,3
ASSISTANT goes on a  Pirate Treasure Scavenger Hunt,427306.0,thesuperherobuddy,14
ASSISSTANT at the Wild Animal Safari Park Feeding Giraffes and other Animals,1089255.0,thesuperherobuddy,14
"Ep 16: Toy Hackers, Spoon Catapult (ASSISTANT & GoldieBlox)",105351.0,thesuperherobuddy,11
Unboxing the Minnie Mouse Happy Helper Travel Bag with the Assistant,231451.0,thesuperherobuddy,11
Unboxing the Paw Patrol Rubble's Rubble Dump Truck,102612.0,thesuperherobuddy,11
Assistant Unboxes theMickey and the Roadster Racers Tool Kit,696063.0,thesuperherobuddy,14
Assistant Explore Mickey and the Roadster Racers Surprise Toys,505665.0,thesuperherobuddy,11
Assistant makes a Erupting Volcano in fun Science Experiment,763960.0,thesuperherobuddy,9
Assistant has Ice Cream Sundae contest with Mickey Mouse and Donald Duck,1242394.0,thesuperherobuddy,14
ASSISTANT Makes Elephant Toothpaste Fun Science Experiement STEM Learning Video,756573.0,thesuperherobuddy,14
Assistant has a Hot Dog Cooking Contest with Mickey Mouse and Doc McStuffins,523100.0,thesuperherobuddy,14
Assistant Opening Piggy Bank Surprise with Paw Patrol and Minnie Mouse Toys,530967.0,thesuperherobuddy,11
Assistant Meet and Greet with Mickey Mouse and Goofy and Toy Story,227734.0,thesuperherobuddy,14
Assistant Treasure Hunts  at Disney World and Hawaii,6207720.0,thesuperherobuddy,14
Assistant Sandwich Making Cooking Contest with Mickey Mouse and Doc MCStuffins,351279.0,thesuperherobuddy,3
Playing Moana Island Games with the Assistant,86621.0,thesuperherobuddy,14
Assistant Opens Surprise in Princess Castle with Moana and Paw Patrol Toys,1073275.0,thesuperherobuddy,14
Opening Mickey Mouse and PJ Masks Holiday Surprise Surprise Toys,260061.0,thesuperherobuddy,11
Assistant Science  Makes Plastic Milk a Silly Science Expeirement,110711.0,thesuperherobuddy,3
ASSISTANT Opening Piggy Bank Surprises with Shopkins and Paw Patrol Toys,287250.0,thesuperherobuddy,14
Assistant trolls Stops Captain Hook Takes Santa Holiday Sleigh,403588.0,thesuperherobuddy,14
The Assistant opens Christmas Surprise Toys with Hatchimals and Minnie Mouse,138830.0,thesuperherobuddy,11
Assistant Makes Cool Lava Lamps with Fun Science Experiment,1955175.0,thesuperherobuddy,9
The Assistant and Minnie Mouse and Donald Duck Play Winter Games,365300.0,thesuperherobuddy,11
Assistant has a Trolls and Paw Patrol Christmas Party Toy Scavenger Hunt,510615.0,thesuperherobuddy,14
The Assistant Play Mickey Mouse Winter games with Minnie Mouse,445892.0,thesuperherobuddy,14
Assistant makes Frankenstein Hands in a fun Family Science Experiment,4608416.0,thesuperherobuddy,14
ASSISTANT Piggy Bank Smask Pokemon + Dreamworks Trolls Surprise Toys Video,983784.0,thesuperherobuddy,11
The Assistant and Batboy Search  Holiday Town for Hidden Items,2935320.0,thesuperherobuddy,14
ASSISTANT Surprise Dig IT Gem Hunt Scavenger Hunt Adventure Surprise Video,593659.0,thesuperherobuddy,14
Unboxing the Tracker and Everest Vehicles with Santa Clause Toys,94178.0,thesuperherobuddy,11
ALVIN AND THE CHIPMUNKS + MICKEY Christmas Alvin is Santa Claus + Paw Patrol Holiday Video,101661.0,thesuperherobuddy,11
Playing  Winter Games With  Paw Patrol and Doc Mcstuffins Interactive Games!,1151864.0,thesuperherobuddy,14
TSUM TSUM  Christmas Tsum Tsum Holiday in Real Life Christmas Fun Video Parody,145183.0,thesuperherobuddy,11
ASSISTANT Santa Mission to Find the Giant Chocolate Coin with Holiday Mickey Mouse Toys Video,477984.0,thesuperherobuddy,11
PAW PATROL  Everest + Chase Help Santa Clause and Rudolph Toys Video Parody,140565.0,thesuperherobuddy,11
Assistant and Batboy have Hatchimal Christmas Surprise  with Paw Patrol,1820472.0,thesuperherobuddy,14
ASSISTANT and Batboy Search for Office Smalls Christmas Holiday Sants Toy  Video,591020.0,thesuperherobuddy,11
Assistant as Maleficent and the BatBoy Ryan as Gekko Play Hide n Seek,4934913.0,thesuperherobuddy,14
OZOBOT EVO Assistant Learns Coding and Programing Playing with the Ozobot Evo,234419.0,thesuperherobuddy,14
Trolls Townleygirl Make Up Kit with Poppy the Assistant,1892654.0,thesuperherobuddy,14
GINGERBREAD House Surprise Assistant with PJ Masks + Paw Patrol + Trolls Christmas Surprise Video,92591.0,thesuperherobuddy,14
Unboxing Paw Patrol Zoomer Everest with the Assistant and Wiggles,315946.0,thesuperherobuddy,14
BBQ BLITZ Game PJ Masks Plays Trolls In Fun Burger Matching Game for Kids Video,292819.0,thesuperherobuddy,11
ASSISTANT and BATBOY Christmas Candy Cane Hunt a Holiday Toy  Hunt Video,2315723.0,thesuperherobuddy,11
The Assisntat's Santa Christmas Mission  Bear  hunt with the BatBoy,1013113.0,thesuperherobuddy,11
MOANA  Assistant and Batboy Search Maui Fishhook Surprise toy  Video,2401461.0,thesuperherobuddy,11
Mickey Mouse and Daisy Look for Hot Chocolate with Doc McStuffins,161338.0,thesuperherobuddy,11
Exploring the Moana and Maui Surprise Canoe Tent with the Assistant,5409894.0,thesuperherobuddy,9
Having a Gingerbread House Building  Contest with the Assistant and Mickey Mouse,2723598.0,thesuperherobuddy,11
MOANA  Maui and Moana Surprise Statue Hunt with the Assistant Fun Video,456876.0,thesuperherobuddy,9
Paw Patrol Helps Santa Clause and Elf on the Shelf A Funny Christmas Parody,182425.0,thesuperherobuddy,14
ELENA Of AVALOR  Princess Elena Christmas with Shimmer and Shine Toys Video,91516.0,thesuperherobuddy,5
TROLLS Save Christmas by Helping Santa with Presents,210005.0,thesuperherobuddy,4
ASSISTANT CHRISTMAS Surprise with Paw Patrol and  Mickey Mouse Toys,226765.0,thesuperherobuddy,11
ASSISTANT Secret Santa Mission to Save Paw Patrol Adventure Video parody,939992.0,thesuperherobuddy,14
Assistant Plays as  Romeo and PJ Masks in Christmas Town with Surprise Toy,1396964.0,thesuperherobuddy,14
DC SUPER HERO Girls The Assistant as Wonder Woman Super Hero Scavenger Hunt,1111988.0,thesuperherobuddy,14
Trolls Poppy and Branch have a Holiday Adventure,1039523.0,thesuperherobuddy,4
Unboxing the Alvin and the Chipmunks Racing Cars with PJ Masks Toys,410830.0,thesuperherobuddy,11
ASSISATANT Cookie Decorating Contest with Mickey Mouse + Doc McStuffins Funny Challenge Video,1115380.0,thesuperherobuddy,11
TROLLS Dreamworks Movie Surprise the Assisant in her Trolls Pod Woth Poppy and Paw Patrol Video,817712.0,thesuperherobuddy,14
The Assistant Plays Hide N Seek with Mickey Mouse in a Corn Maze,13543533.0,thesuperherobuddy,14
ZOOMER CHIMP The Assistant and Wiggle Plays Interacts Zoomer the Robotic Chimp New Toys Video,190314.0,thesuperherobuddy,11
Assistant Plays Tag with Mickey Mouse and Minnie,10155653.0,thesuperherobuddy,14
BRIGHTLINGS Assistant Plays with Spinmasters Brightlings Talking Doll New Toys Video,122221.0,thesuperherobuddy,11
PJ MASKS  Search for Captain Hook Treasure Hunt with Mickey Mouse,1264194.0,thesuperherobuddy,14
PAW PATROL Plays PJ MASKS IN Stacking Burger Game with Shimmer and Shine Game Video,944618.0,thesuperherobuddy,14
Unboxing the Paw Patrol Rocky Tug Boat with PJ Masks Toys,459087.0,thesuperherobuddy,11
Assistant Doctor Helps Bones the Skeleton,3356618.0,thesuperherobuddy,14
CANDY Gummy Worm Surprise with PJ Masks+ Paw Patrol Silly Candy Surprise Video,660158.0,thesuperherobuddy,11
Assistant Searches the Farm for Catboy and Pj Masks,11880462.0,thesuperherobuddy,14
